,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 פרק  ,פרק מתוקן,סעיף,סעיף מתוקן,סעיף נקי,סעיף תקציב   ,שם סעיף                         ,   תקציב חדש   2016 , תקן ח 2016 , כמות חדשה  ,   תקציב ישן   2015 , תקן י 2015 ,   הוצאה בפועל 2014 ,חלק,שם חלק                            ,פרק,שם פרק                            ,פרק משנה,שם פרק משנה                       ,פרק משנה מתוקן לקידוד המתאים,פרק עזר,שם פרק עזר                        ,פרק עזר משנה,שם פרק עזר משנה                   ,,,,
62334,62334,751,751,623347519,  62334/751/9,רישום והוצאת מעוקלים            ,1832000,0,0,2682000,0,935533,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62334,מחלקת גביה - עסקים                ,,,,
62334,62334,752,752,623347521,  62334/752/1,שיטור                           ,310000,0,0,310000,0,150000,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62334,מחלקת גביה - עסקים                ,,,,
62335,62335,110,110,623351105,  62335/110/5,משכורת כוללת                    ,4512000,55,0,4592000,55,4435627,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,124,124,623351242,  62335/124/2,החזר הוצאות                     ,425000,0,0,390000,0,397543,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,126,126,623351264,  62335/126/4,הבראה                           ,302000,0,0,291000,0,291169,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,127,127,623351275,  62335/127/5,השתתפות באחזקת רכב-55           ,1224000,0,55,1248000,0,1233578,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,130,130,623351309,  62335/130/9,תשלומים מיוחדים                 ,1173000,0,0,1129000,0,1116197,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,181,181,623351812,  62335/181/2,מיסים וביטוח לאומי              ,1077000,0,0,1087000,0,1050593,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,182,182,623351823,  62335/182/3,קופות גמל והשתלמות              ,1259000,0,0,1170000,0,1130067,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,230,230,623352303,  62335/230/3,משימות חולפות-9                 ,595000,0,9,661000,0,361326,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62335,62335,751,751,623357515,  62335/751/5,חוות דעת מגורמי חוץ             ,120000,0,0,120000,0,120000,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62335,מחלקת גביה - חברות                ,,,,
62336,62336,110,110,623361101,  62336/110/1,משכורת כוללת                    ,9027000,137,0,8631000,135,8570184,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62336,62336,124,124,623361247,  62336/124/7,החזר הוצאות                     ,920000,0,0,825000,0,843502,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62336,62336,126,126,623361269,  62336/126/9,הבראה                           ,655000,0,0,623000,0,610509,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62336,62336,127,127,623361271,  62336/127/1,השתתפות באחזקת רכב -120         ,1789000,0,120,1617000,0,1636725,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62336,62336,130,130,623361305,  62336/130/5,תשלומים מיוחדים                 ,2017000,0,0,1833000,0,1896451,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62336,62336,181,181,623361817,  62336/181/7,מיסים וביטוח לאומי              ,2048000,0,0,1895000,0,1852762,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62336,62336,182,182,623361828,  62336/182/8,קופות גמל והשתלמות              ,2925000,0,0,2790000,0,2644804,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62336,62336,230,230,623362308,  62336/230/8,משימות חולפות-19                ,1253000,0,19,941000,0,792117,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62336,מחלקת שירות לקוחות                ,,,,
62337,62337,124,124,623371243,  62337/124/3,החזר הוצאות                     ,10000,0,0,52000,0,2356,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62337,גביית אגרת שמירה                  ,,,,
62337,62337,126,126,623371265,  62337/126/5,הבראה                           ,8000,0,0,42000,0,2121,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62337,גביית אגרת שמירה                  ,,,,
62337,62337,127,127,623371276,  62337/127/6,השתתפות באחזקת רכב-2            ,47000,0,2,214000,0,3327,6,הנהלה כללית                       ,62,מינהל כספי                        ,623,הכנסות העיריה                     ,623,6233,אגף גביית ארנונה ומים             ,62337,גביית אגרת שמירה                  ,,,,
