101780,845,1,סידור מפגרים במוסדות,,,
101840,845,1,סידור מפגרים במוסדות,"12,843,700","13,343,700","14,000,000"
102840,845,1,מפגרים במוסד ממשלתי,"2,974,700","3,357,200","3,260,500"
103840,845,1,אחזקת אוטיסטים,"911,900","916,400","916,100"
104780,845,1,טיפול בהורים ובילדיה,,,
104840,845,1,טיפול בהורים וילדים,"202,100","326,100","215,000"
105780,845,1,נופשונים וקיטנות,"26,100","19,800","16,600"
106710,845,1,מלווים,,,
106780,845,1,הסעות מ.י.שקומי,,,
106840,845,1,מעונות יום שיקומיים,"447,400","268,100","400,000"
107840,845,1,מועדונים לילדים,,,
108840,845,1,מ.יום ותעסוקה לבוגרים,"206,300","234,700","220,000"
109840,845,1,אבחון והשמה,,,"1,600"
110840,845,1,משפחות אומנה למפגר,"32,600","24,800","21,500"
111840,845,1,משפחות אומנה,"22,000","23,800","19,100"
112840,845,1,הסעות לאוטיסטים,"14,100","28,100","18,000"
200510,845,1,מעון לימן-ארוחות חמות,,,
200511,845,1,מעון לימן חומרים לא,,,
200755,845,1,מעון לימן-חברות כח,,,
200780,845,1,מעון לימן,,,
201110,845,1,שכר מסגרות יום ארוך)עיד,"114,500","151,400","134,000"
201130,845,1,שנ,"20,000","23,700","17,600"
201560,845,1,אחזקת מכונת צילום,"1,100","1,300","1,800"
201760,845,1,כא,"83,700","154,800","95,000"
201780,845,1,הוצ שונות,"141,400","255,400","125,000"
201840,845,1,מסגרות יום ארוך )עידוד(,,,
202840,845,1,מ.יום שיקומי למפגר,,,
203110,845,1,שכר לימן,"370,400","359,900","390,500"
203130,845,1,שנ,"36,800","37,000","43,600"
203320,845,1,פיצויים,,,
203540,845,1,טלפון לימן,"10,800","2,300","4,400"
203780,845,1,הוצ שונות,"5,200","74,500","5,500"
203840,845,1,מפגרים במעון טיפולי,"1,084,200","1,119,100","1,638,100"
204110,845,1,שכר מעש,"258,800","259,000","264,800"
204130,845,1,ש.נ מעש,"22,800","23,500","23,700"
204430,845,1,חשמל מעש,,,
204434,845,1,"נקיון מע""ש",,,
204540,845,1,מעש טלפון,800,700,900
204720,845,1,ארוחות מוכנות מעש,,,
204760,845,1,"כ""א מעש מתנסים",,,
204780,845,1,הוצ שונות,"73,300","109,900","90,000"
204840,845,1,"פירוט מפעל מעשי""ם","913,000","684,400","992,600"
205840,845,1,מפגרים במעון אמוני,"12,700","16,400","17,800"
300410,845,1,"שכ""ד",,,
300760,845,1,מפגרים מועדוניות,,,
300780,845,1,מפגרים מועדוניות וימ,,,
301410,845,1,שכד מועדון רימון,,,
301760,845,1,קרן,,"22,800",
301780,845,1,מועדון רימון,,"27,200",
301840,845,1,שרותים תומכים למפגר,"29,500","45,300","32,700"
302840,845,1,נופשונים למפגר,"60,500","101,200","70,000"
303780,845,1,מועדונים חברתיים למפגר,"8,900","7,500","10,000"
303840,845,1,מועדונים חברתיים למפגר,"3,800","1,500","4,400"
304710,845,1,הסעות למ.יום למפגר,"49,200","64,700","105,000"
304840,845,1,הסעות למ.יום למפגר,300,,
400510,845,1,מעש ארוחות חמות,,,
401110,845,1,"שכר מעשי""ם דמי אחזקה",,,
401320,845,1,פיצויים,,,
500210,845,1,עובדים זמניים,200,,
500511,845,1,עידוד מצרכים לארוח,,,
500720,845,1,עידוד חומרים,,,
500755,845,1,חברות כח אדם,,,
,"845 סה""כ",,,20982800,22086200,23155800
100430,846,1,מועדון עיוורים,"24,400","20,900","26,800"
100840,846,1,מועדון עיורים,,,
101840,846,1,ילדים עיוורים במוסדות,"24,100","25,600","26,200"
301780,846,1,שיקום העיוור בקהילה,"2,400","9,200",
301840,846,1,שיקום העיוור בקהילה,"4,800",,"9,300"
302780,846,1,הדרכת עיוור ובני ביתו,,,
302840,846,1,דמי ליווי לעיוור,,,
303840,846,1,הדרכת עיוור ובני ביתו,"85,400","115,400","92,000"
401840,846,1,מפעלי שיקום לעיוור,"13,100",,"38,700"
402840,846,1,מפעלי תעסוקה ומועדון,"189,100","221,600","210,800"
403840,846,1,מכונים לראייה ירודה עכס,,,
501840,846,1,אחזקת נכים בפנימיות,"5,302,600","4,576,300","5,790,000"
502840,846,1,נכים במשפחות אומנה,"196,800","663,700","216,000"
503840,846,1,מעונות ממשלתים שיקום,,,
504840,846,1,נכים בפנימיות )גילה(,,,
505840,846,1,טיפול בחרשים,,,
601840,846,1,תעסוקה מוגנת למוגבל,"230,200","249,300","250,000"
602780,846,1,מסגרות יום לילד המוגבל,,600,
602840,846,1,מסגרותיום לילד המוגבל,"242,200","322,800","252,600"
701840,846,1,תוכניות לילד החריג,"95,300","178,000","110,000"
702780,846,1,הסעות נכים,,,
702840,846,1,הסעות נכים,"22,000","24,300","36,300"
703710,846,1,הסעות,"296,900","182,200","340,000"
703840,846,1,מעון יום שיקומי לנכים,"181,300","92,900",
705840,846,1,מרכז יום שיקומי לנכים,"136,700","86,700","354,800"
706840,846,1,תוכנית מעבר לחרשים,"6,100","1,800","7,500"
707840,846,1,תעסוקה נתמכת לנכים,"88,100","22,800","100,000"
708840,846,1,נופשונים להבראה,"1,700","1,900","2,000"
709840,846,1,חלופה למעון יום שיקומי,"26,900",,"20,000"
801840,846,1,מרכזי איבחון ושיקום,"79,100","90,100","95,000"
802780,846,1,שיקום נכים בקהילה,"73,600","44,100","32,000"
802840,846,1,שיקום נכים בקהילה,"21,500",,
803780,846,1,נכים קשים בקהילה,"26,700","14,100","15,000"
805840,846,1,דמי תקשורת לחירשים,,,
806780,846,1,מועדונים לעיוור,"66,600","24,100",
806840,846,1,מועדונים לעיוור,"56,500","120,300","144,000"
840410,846,1,שכד' מרכז שיקום מקצוע,"97,200","152,400","100,000"
,"846 סה""כ",,,"7,591,300","7,241,100","8,269,000"
101110,847,1,נוער עובד חרדי,,"3,300",
101720,847,1,טיפול בנוער וצעירים,,,
101780,847,1,טיפול בנוער וצעירים,"165,000","169,700","150,000"
101840,847,1,טיפול בנוער ובצעירים,,,
102780,847,1,טיפול בחבורות רחוב,,,
103430,847,1,נערה במצוקה חשמל,,,
103780,847,1,טיפול בנערות מצוקה,"297,700","348,200","293,300"
104840,847,1,מקלטים לנשים מוכות,"436,700","379,000","480,000"
105780,847,1,פ. טיפול בנוער צעירים,,,
106840,847,1,שהות במקלט לנערות,"107,000","116,900","68,000"
107840,847,1,נוער חרדי מנותק,,,
108840,847,1,פרוייקט וינגייט,"20,000",,"24,000"
109840,847,1,"פרוייקט עד""י","348,700","469,200","320,000"
201840,847,1,מעונות חסות,"84,200",,"91,400"
202840,847,1,מעונות חסות ממשלתיים,,,
203840,847,1,גמילת נוער הקהילה,"18,300","92,200","18,000"
301780,847,1,סיוע למטופלים,,,
301840,847,1,סמים טיפול בקהילה,"149,600","169,500","145,000"
302780,847,1,בדיקות למשתמש)סמים(,"14,400","14,500","15,000"
302840,847,1,בדיקות למשתמשי סמים,,,
303780,847,1,קייטנות ילדי מכורים,,,
304780,847,1,פרוייקטים לנגמלים,"29,300","53,700","25,300"
305780,847,1,מ.יום לנוער סמים,"70,500",,"293,800"
400130,847,1,שעות נוספות רשומות,,,
400430,847,1,חשמל,,,
400451,847,1,"תוכנת מנב""ס",,,
400510,847,1,מפתן ארוחות חמות,,,
400511,847,1,מפתן -מצרכים לארוחות,,,
400580,847,1,מפתן,,,
401780,847,1,סמים,,"25,100",
402840,847,1,מפתן ממשלתי,"67,800","72,600","58,100"
403110,847,1,שכר מפתן דמי אחזקה,"888,400","950,000","955,800"
403130,847,1,שעות נוספות,"19,400","23,300","22,900"
403434,847,1,נקיון,,,
403510,847,1,מפתן אלונים ח+פ,"91,800","125,900","176,000"
403540,847,1,מפתן טלפון,"5,000","4,400","5,500"
403780,847,1,הוצ' שונות +שטרות,"318,300","264,900","330,000"
403840,847,1,מפתן מקומי-החזקה,"12,900","66,200","17,600"
404780,847,1,פעולות משלימות למפתנים,"38,000","28,900","26,000"
405780,847,1,ת.למניעת אלימות במפתן,"46,000","52,300","46,000"
405840,847,1,סיוע למטופלים,,,
,"847 סה""כ",,,3229000,3429800,3561700
201780,848,1,פיתוח תוכניות קהילתיות,"5,200","13,100","6,000"
202780,848,1,עבודה קהילתית,"57,300","43,400","43,000"
203780,848,1,תאונות דרכים,,,
204780,848,1,פיתוח גישה קהילתית,,"18,200",
301430,848,1,חשמל,"9,200","11,200","10,000"
301780,848,1,פעולות התנדבות הקהילה,"7,800","11,500","10,700"
303780,848,1,יעוץ לאזרח,"4,900","4,900","4,000"
304780,848,1,עמית למשפחה,"29,300","32,000","29,300"
500540,848,1,שיקום שכונות תנופה,,,
500780,848,1,שיקום שכונות תנופה,"368,200","83,500","400,000"
500781,848,1,תנופה ק משה,,"7,600",
501780,848,1,שיקום_שכונות פעולות,"108,800","334,900","12,000"
502110,848,1,שכר עובדי שיקום שכונות,"755,400","910,000","845,300"
502130,848,1,שנ,"23,200","23,500","25,300"
502320,848,1,פיצויים,"31,400","9,800",
502760,848,1,עובדי שיקום,,,
503780,848,1,שיל,,,
578755,848,1,כח אדם תנופה,,,
820178,848,1,פיתוח תכניות קהילתיות,,,
,"848 סה""כ",,,1400700,1503600,1385600
230,849,1,"ש""נ לעובדים זמניים",,,
1840,849,1,מעונות יום עולים,"616,600","548,900","700,000"
1841,849,1,מעונות יום,,,
2840,849,1,נכים בפנימיה-עולים,"91,800","86,800","90,200"
3780,849,1,נכים בקהילה עולים,,,
3840,849,1,נכים בקהילה-עולים,,,
5780,849,1,טיפול בעיוורים-עולים,,,
5840,849,1,טיפול בעיוורים-עולים,"13,700","14,600","13,300"
6840,849,1,מפגרים בקהיל -עולים,,,
7840,849,1,מעון יום אימוני-עולים,,,
8840,849,1,מ. יום טיפולי עולים,,,
9840,849,1,מעש עולים,"44,300","40,000","48,100"
10840,849,1,מפגר בפנימיה -עולים,"410,500","394,200","400,000"
11780,849,1,משפחות עולים במצוקה,,,
11840,849,1,משפחות עולים במצוקה,"231,000","265,300","250,000"
12840,849,1,ילדים בפנימיות עולים,"1,715,300","1,365,100","1,946,600"
13760,849,1,ילדים במצוקה,"111,600","104,800","114,000"
13780,849,1,ילדים במצוקה עולים,"18,100","125,300",
13840,849,1,ילדים במצוקה -עולים,"54,500","20,300","50,000"
14760,849,1,מועדון קשיש,,,
14780,849,1,קשישים,"54,900","58,500","76,400"
14840,849,1,טיפול בזקנים -עולים,"46,300","18,600","30,000"
15780,849,1,מועדונים לאתיופים,"27,800","42,800",
16780,849,1,תכנית מגשרים,"43,600","61,600","60,000"
17755,849,1,"בה""ס לפעילים רווחה",,,
17780,849,1,תוכניות קבוצתיות לעולים,,,
18110,849,1,שכר עובדי שכונות עולים,"232,000","206,100","257,000"
18130,849,1,שנ,"14,500","15,600","15,800"
18840,849,1,עובדי שכונה עולים,,,
19840,849,1,מעון יום טיפולי,,,
20840,849,1,איבחון ושיקום נכים עולי,"20,400","19,700","22,700"
21780,849,1,טיפול בצעירים עולים,,"2,900",
22780,849,1,נערות במצוקה עולים,,,
22840,849,1,מרכז יום שיקומי למפגר,,,
23755,849,1,טיפול באלימות עולים,"78,000","77,900","66,700"
24780,849,1,מועדון עולים-העשרה לקשי,"74,300","87,700","72,000"
25780,849,1,תוכנית חומש לאתיופים,"299,300","17,400","726,000"
26780,849,1,במעלה,"56,600",,"153,000"
301780,849,1,עולים נפגעי סמים,"45,000","43,300","46,700"
,"849 סה""כ",,,"4,300,100","3,617,400","5,138,500"
810,851,1,השתתפויות מועצה דתית,"5,744,400","4,271,300","6,370,612"
,"851 סה""כ",,,"5,744,400","4,271,300","6,370,612"
721,856,1,מדעים,,,
810,856,1,מענקי דת,,,
,"856 סה""כ",,,0,0,0
111,858,1,קרן השתלמות,,,
,"858 סה""כ",,,0,0,0
110,860,1,מח קליטה,"346,900","311,200","373,600"
130,860,1,מח קליטה שעות נוספות,"23,700","24,800","25,800"
210,860,1,מח קליטה עובדים זמניים,"49,900","75,500","65,800"
320,860,1,משכורת פיצויים,,,
410,860,1,"שכ""ד קליטה","45,400","81,900","55,000"
450,860,1,אחזקת ציוד,200,,
540,860,1,טלפון קליטה,"3,100","2,000","2,900"
580,860,1,הוצ'שונות קליטה,"124,000","124,000","144,000"
581,860,1,קליטה חברתית,"638,400","500,000","500,000"
750,860,1,קליטה,"149,400","164,000","164,000"
755,860,1,חברות כח אדם,,,
781,860,1,מצילה,"220,000","200,000","250,000"
21110,860,1,קליטה,,,
,"860 סה""כ",,,1601000,1483400,1581100
110,861,1,מוקד קליטה,,,
130,861,1,שעות נוספות,,"3,700",
210,861,1,מש זמניים,"38,000","35,600","41,700"
320,861,1,פיצוים,,,
399,861,1,הבראה +יובל,,,
410,861,1,שכירות,"110,800","120,000","110,500"
450,861,1,אחזקת ציוד,,,
536,861,1,ליסינג,,"18,500",
540,861,1,טלפון,"9,800","8,400","10,800"
541,861,1,מוקד קליטה-טלאפון,"3,500","4,300","3,800"
580,861,1,שקום שכונות אושיות,,,
755,861,1,מוקד קליטה-קנית שרו,"111,400","298,000","124,200"
780,861,1,הוצ-מוקד קליטה,"424,500","410,600","459,100"
,"861 סה""כ",,,"698,000","899,100","750,100"
110,862,1,פרויקטים בקליטה,,"29,300",
536,862,1,ליסינג,"50,300","21,300","49,800"
760,862,1,פרוייקט בקהילה,"1,295,700","1,000,000","1,000,000"
780,862,1,להקת פרחי אדיס,"10,200",,"10,500"
500780,862,1,הוצ' שונות,,,
,"862 סה""כ",,,1356200,1050600,1060300
750,879,1,איכות סביבה,,,
,"879 סה""כ",,,0,0,0
810,880,1,מענקים,,,
,"880 סה""כ",,,0,0,0
110,911,1,מים משכורות כוללות,"571,600","556,400","662,400"
130,911,1,מים-שעות נוספות רשומות,"70,900","72,200","77,100"
210,911,1,מים משכורות כוללות,,,
399,911,1,הבראה +יובל,,,
530,911,1,מח' מים רכב,"22,200","47,000","20,000"
531,911,1,מח' מים דלק לרכב,"38,000","49,100","45,000"
533,911,1,מח המים ביטוח,"22,100","18,000","19,000"
540,911,1,מים - טלפון,300,,
541,911,1,מים מכשירי קשר,"2,600","9,100","4,000"
550,911,1,מים פרסום,,,
580,911,1,הוצאות אחרות,"56,800","80,000","80,000"
,"911 סה""כ",,,"784,500","831,800","907,500"
110,912,1,מים משכורות כוללות,"1,146,700","1,455,600","1,467,400"
130,912,1,מים שעות נוספות רשומות,"129,400","148,200","138,100"
210,912,1,מש,"31,400",,"41,800"
320,912,1,מים פיצויים,,,
536,912,1,ליסינג,,,
580,912,1,הוצ ק.מ,,,
21110,912,1,מים,,,
,"912 סה""כ",,,1307500,1603800,1647300
110,913,1,מים-משכורות כוללות,"1,037,400","1,100,000","1,150,400"
120,913,1,הוצ נילוות_)ביגוד(,"7,900","15,800","10,500"
130,913,1,מים שעות נוספות ר,"103,900","132,800","118,400"
210,913,1,מש,"60,800","118,500","80,800"
230,913,1,מש זמ,,,
320,913,1,פיצויים,,,
420,913,1,תקונים,,,
541,913,1,טלפונים מחלקת מים,-100,,
720,913,1,מים חומרים,"161,000","208,600","100,000"
730,913,1,מים דלק וחשמל לפעו,"1,600,900","2,126,700","2,000,000"
750,913,1,מים-תקון מדי מים,-300,"3,300",
752,913,1,מים עבודות קבלניות,,"21,700",
755,913,1,חברות כח-אדם,,,
811,913,1,קרן איזון,,"3,478,000","3,500,000"
21110,913,1,מים,,,
100750,913,1,קניית מים מקורות חר,"29,416,700","19,466,100","35,000,000"
100751,913,1,טיהור מים,"3,042,600","3,139,200","3,400,000"
200720,913,1,כלור,,,
200750,913,1,שרות אחזקה בארות,"504,000","540,000","600,000"
200751,913,1,היטל בצורת,,,
200752,913,1,תחנה שאיבה,,,
200813,913,1,קרן צנרת,"-103,900","1,001,600",
,"913 סה""כ",,,"35,830,900","31,352,300",45960100
110,931,1,מנהל נכסים שכר,"429,800","368,600","481,500"
130,931,1,מנהל נכסים שכר,"40,700","42,700","43,700"
210,931,1,מש,"453,200","668,600","505,200"
399,931,1,הבראה +יובל,,,
430,931,1,נכסים,"78,800","84,800","89,100"
440,931,1,נכסים ביטוח,"16,700","17,900","22,200"
450,931,1,אחזקת ציוד,"1,300",,900
536,931,1,דלק ליסינג,"47,500","52,000","43,200"
541,931,1,נכסים פלאפון,"5,000","6,200","5,300"
570,931,1,נכסים מיחשוב,700,600,900
580,931,1,מנהל נכסים הוצ איר,"138,400","189,500","200,000"
751,931,1,נכסים - יועץ,,,
755,931,1,חברות כח אדם,,,
21110,931,1,מנהל נכסים,,,
,"931 סה""כ",,,1212100,1430900,1392000
780,932,1,דירות הוצאו אחרות,600,"1,400",800
,"932 סה""כ",,,600,"1,400",800
410,933,1,שכירות משרד הרישוי,"337,300","170,600","135,000"
755,933,1,חברות כח-אדם משרד ה,,,
,"933 סה""כ",,,337300,170600,135000
780,935,1,קרקעות הוצאות אחרות,"171,800","140,000","40,000"
,"935 סה""כ",,,"171,800","140,000","40,000"
110,937,1,שווקים שכר,"241,600","271,700","272,400"
130,937,1,שעות נוספות,"8,900","11,900","10,500"
210,937,1,מש,"57,800","11,800","63,700"
430,937,1,שווקים חשמל,"297,300","355,700","315,300"
750,937,1,עבודות קבלניות,"2,100",,
755,937,1,שוק חברות כח-אדם,,,
780,937,1,שכד-שווקים,,,
21110,937,1,שוק ערוני,,,
,"937 סה""כ",,,607700,651100,661900
110,938,1,משכורות כוללות,"1,758,800","1,412,000","1,970,800"
120,938,1,הוצ' נילוות,"2,200",600,
130,938,1,שעות נוספות,"172,400","169,900","189,300"
210,938,1,מש,"178,200","599,400","500,000"
230,938,1,ש נ זמ,"3,400","10,400","4,600"
320,938,1,פיצויים,"2,800",,
410,938,1,משרד הרשות -שכד,"1,217,000","1,940,000","1,400,000"
420,938,1,אחזקה תקונים,"342,400","280,000","480,000"
430,938,1,משרדי הרשות חשמל,"736,800","755,400","750,000"
434,938,1,בית העיריה נקיון,"115,200","100,000","150,000"
440,938,1,בית העיריה מזגנים,"123,600","187,900","190,000"
450,938,1,אחזקת ציוד,"7,400",800,"10,000"
451,938,1,אחזקת מיחשוב,"98,000","150,000","140,000"
510,938,1,כיבוד,,,
533,938,1,ביטוח רכב,"10,800","1,000","3,900"
536,938,1,רכב_ליסינג,200,400,300
540,938,1,בית העיריה טלפון,"302,700","266,500","330,000"
541,938,1,משרדי הרשות מכשירי ק,"155,600","154,900","210,000"
542,938,1,משרדי הרשות דאר,"55,500","60,500","60,000"
570,938,1,אי .די. אס  סלקום,"10,600","48,900","20,000"
580,938,1,הוצאות אחרות,"145,500","147,000","150,000"
720,938,1,חומרים,,,
750,938,1,שמירה בנין העירייה,"311,500","300,000","400,000"
755,938,1,בית העיריה כא,,,
930,938,1,רכישת ציוד יסודי,,,
21110,938,1,תיפעול,,,
,"938 סה""כ",,,5750600,6585600,6958900
110,940,1,תחבורה מוסד שכר,"1,460,500","1,500,000","1,629,200"
111,940,1,נפגעי עבודה,,,
120,940,1,תחבורה מוסד נילוות,"9,500","11,100",
130,940,1,"תחבורה -מוסד ש""נ","258,200","274,400","282,200"
210,940,1,מש,"93,200","85,700","101,800"
230,940,1,שעות נוספות,500,400,600
320,940,1,פיצויים,,,
440,940,1,ביטוח,,,
450,940,1,אחזקת ציוד,"2,700","6,700","4,000"
530,940,1,מוסך,"145,400","171,000","170,000"
531,940,1,דלק,"11,500","19,800","20,000"
533,940,1,ביטוח טסט,"15,100","13,700","15,000"
536,940,1,רכב ליסינג,"238,200","210,000","240,000"
540,940,1,טלפון - מוסך,"19,700","3,900","7,000"
541,940,1,מכשירי קשר,"18,100","19,600","20,000"
570,940,1,אוטומציה,,,
580,940,1,הוצ',"17,000","13,600","17,000"
750,940,1,שמירה -רכב,"154,600","176,000","170,000"
755,940,1,עובדי כא,,,
930,940,1,רכישת רכב,,,
21110,940,1,רכב,,,
,"940 סה""כ",,,2444200,2505900,2676800
399,941,1,הבראה +יובל,,,
,"941 סה""כ",,,0,0,0
100530,942,1,אוטובוס תיקונים,,,
100531,942,1,אוטובוס -דלק,,,
,"942 סה""כ",,,0,0,0
110,943,1,תנועה-משכורות כולל,"2,114,100","2,300,000","2,332,700"
111,943,1,נפגעי עבודה,,,
120,943,1,הוצאות נלוות,,,
130,943,1,"תנועה ש""נ רשומות לע","198,600","161,000","218,400"
210,943,1,תנועה שכר זמניים,"1,120,800","903,200","1,264,900"
230,943,1,שעות נוספות,"111,800","106,600","110,300"
320,943,1,פיצויי0,,,
430,943,1,חשמל,200,100,200
450,943,1,אחזקת ציוד,500,,
530,943,1,מח תנועה רכב,"10,300","21,600","15,000"
531,943,1,דלק,"18,500","56,900","20,000"
533,943,1,מח תנועה רכב,"8,800","5,000","5,000"
536,943,1,השכרת רכב,"187,700","327,500","250,000"
540,943,1,תנועה טלפון,"1,600","1,000","1,500"
541,943,1,תנועה -מכשירי קשר,"30,100","27,300","28,000"
542,943,1,תנועה דאר,"33,800","44,600","35,000"
550,943,1,פרסום תנועה,"1,600","1,200","1,500"
560,943,1,תנועה דפוס,,,
570,943,1,אוטומציה,"98,100","167,700","130,400"
580,943,1,הוצאות אחרות,"41,100","45,600","45,000"
750,943,1,תנועה עבודות קבלניות,"95,500","103,000","135,000"
751,943,1,עמלות חניה,"4,014,100","3,164,600","2,500,000"
755,943,1,חברות כח אדם,,,
930,943,1,רכישת רכב,,,
21110,943,1,חניה,,,
,"943 סה""כ",,,8087200,7436900,7092900
750,973,1,"שפד""ן","9,296,100","12,720,300","9,600,000"
,"973 סה""כ",,,"9,296,100","12,720,300","9,600,000"
110,980,1,מחסן-שכר,"710,700","693,900","801,100"
120,980,1,מחסן-הוצ נילוות,500,600,
130,980,1,מחסן -שעות נוספות,"85,300","85,400","93,400"
210,980,1,משכורת זמניים,"30,900","31,900","34,200"
450,980,1,אחזקת ציוד,,"1,000",
540,980,1,מס רכש טלפון,"4,000","4,100","4,400"
541,980,1,מכשירי קשר,"4,200","2,400","4,300"
570,980,1,מחסן אוטומציה,"4,100","5,400","5,400"
580,980,1,מחסן הוצ,"41,300","40,900","45,000"
755,980,1,חב כא,,,
21110,980,1,אפסנאות,,,
,"980 סה""כ",,,881000,865600,987800
399,981,1,הבראה +יובל,,,
,"981 סה""כ",,,0,0,0
756,990,1,הוצ שנה קודמת,"82,700",,"1,600,000"
,"990 סה""כ",,,"82,700",0,"1,600,000"
110,991,1,משכורות פנסיונרים,"43,894,100","50,457,900","48,878,000"
111,991,1,השתת' בגמלאות,"-51,700","761,000","644,900"
130,991,1,שעות נוספות,"2,200",,"4,100"
310,991,1,פנסיה,"10,227,400","3,700,000","10,372,000"
320,991,1,פנסיונרים -פיצויים,"1,662,900","1,000,000","1,500,000"
541,991,1,פלאפון,,,
542,991,1,ביול פנסיונרים,,,
,"991 סה""כ",,,55734900,55918900,61399000
810,994,1,מענקים,"1,970,200","1,950,000","3,500,000"
,"994 סה""כ",,,"1,970,200","1,950,000","3,500,000"
2860,995,1,הנחות לזכאים,"51,000,000","51,000,000","51,000,000"
,"995 סה""כ",,,"51,000,000","51,000,000","51,000,000"
,סכום כולל,,,"594,747,100","616,789,400","660,266,620"
