חשבון,שם חשבון,תקציב יחסי,ביצוע יחסי,שריון יחסי,ביצוע + שריון יחסי,יתרת תקציב יחסי,אחוז ביצוע יחסי, תקציב שנתי , ביצוע  שנתי 
1721000750,סיורים,"1,027,300","959,038.40",0,"959,038.40","68,261.60",93.35," 1,027,300 "," 959,038 "
1721000751,מצילה הוצאות כנגד הכנסות,0,0,0,0,0,0, -   , -   
1721000752,מרחב עירוני סיור,"1,790,000","1,785,496.60",0,"1,785,496.60","4,503.40",99.74," 1,790,000 "," 1,785,497 "
1721000780,שונות,"12,000","11,458.06",0,"11,458.06",541.94,95.48," 12,000 "," 11,458 "
1721000930,ציוד מיוחד,"2,000","1,121.00",0,"1,121.00",879,56.05," 2,000 "," 1,121 "
1722000110,משכורת ושכר משולבי,"68,000","78,013.27",0,"78,013.27","-10,013.27",114.72," 68,000 "," 78,013 "
1722000115,שכר תקציבי עזר,"10,000","9,454.00",0,"9,454.00",546,94.54," 10,000 "," 9,454 "
1722000130,שעות נוספות,0,"28,639.47",0,"28,639.47","-28,639.47",0, -   ," 28,639 "
1722000310,"משכ"" פנסיונרים",0,0,0,0,0,0, -   , -   
1722000492,עזר משרדי,"104,200","103,843.00",0,"103,843.00",357,99.65," 104,200 "," 103,843 "
1722000511,הוצאות כיבוד,"6,000","5,993.00",0,"5,993.00",7,99.88," 6,000 "," 5,993 "
1722000796,תקציב עזר אחזקת רכב,"58,400","57,362.00",0,"57,362.00","1,038.00",98.22," 58,400 "," 57,362 "
1722000798,אחזקה תקציב עזר,"21,000","20,749.00",0,"20,749.00",251,98.8," 21,000 "," 20,749 "
1722100110,שכר עיר ללא אל,"228,600","363,279.08",0,"363,279.08","-134,679.08",158.91," 228,600 "," 363,279 "
1722100130,שעות נוספות,"30,000","27,670.92",0,"27,670.92","2,329.08",92.23," 30,000 "," 27,671 "
1722100140,אחזקת רכב עובדים,0,0,0,0,0,0, -   , -   
1722100210,עיר ללא אלימות שכר אכיפה,"125,600","130,159.10",0,"130,159.10","-4,559.10",103.62," 125,600 "," 130,159 "
1722100750,פעולות אכיפה עיר ללא אלימות,0,0,0,0,0,0, -   , -   
1722100780,עיר ללא אלימות פעולות אכיפה,"8,000","6,063.69",0,"6,063.69","1,936.31",75.79," 8,000 "," 6,064 "
1722100781,עיר ללא אלימות הקשר רחב פעולות,"70,200","69,901.00",52,"69,953.00",247,99.64," 70,200 "," 69,901 "
1722101210,שכר מוקד עיר ללא אלימות,"523,400","476,348.45",0,"476,348.45","47,051.55",91.01," 523,400 "," 476,348 "
1722110110,עיר ללא אלימות מטה,"287,100","322,925.94",0,"322,925.94","-35,825.94",112.47," 287,100 "," 322,926 "
1722110140,"אחזקת רכב מינהל על""א","64,400","41,115.21",0,"41,115.21","23,284.79",63.84," 64,400 "," 41,115 "
1723000110,משכורת ושכר משולבי,"232,600","246,417.95",0,"246,417.95","-13,817.95",105.94," 232,600 "," 246,418 "
1723000115,שכר תקציבי עזר,"26,000","24,581.00",0,"24,581.00","1,419.00",94.54," 26,000 "," 24,581 "
1723000130,שעות נוספות,"19,800","19,278.69",0,"19,278.69",521.31,97.36," 19,800 "," 19,279 "
1723000140,אחזקת רכב עובדים,"69,900","65,157.00",0,"65,157.00","4,743.00",93.21," 69,900 "," 65,157 "
1723000430,חשמל,"76,100","96,515.02",0,"96,515.02","-20,415.02",126.82," 76,100 "," 96,515 "
1723000440,בטוח,"110,400","110,323.00",0,"110,323.00",77,99.93," 110,400 "," 110,323 "
1723000511,כיבוד,"1,000",962.1,0,962.1,37.9,96.21," 1,000 ", 962 
1723000796,תקציב עזר אחזקת רכב,"148,400","145,763.00",0,"145,763.00","2,637.00",98.22," 148,400 "," 145,763 "
1723000798,אחזקה תקציב עזר,"11,000","10,868.00",0,"10,868.00",132,98.8," 11,000 "," 10,868 "
1723000810,השתתפות  בהגא ארצי,"583,300","583,307.49",0,"583,307.49",-7.49,100," 583,300 "," 583,307 "
1724000830,השתתפות באגוד ערים,"2,242,200","2,242,138.00",0,"2,242,138.00",62,99.99," 2,242,200 "," 2,242,138 "
1726000750,כיבוי אש שטחים ציבוריים,"35,000","17,215.00",0,"17,215.00","17,785.00",49.18," 35,000 "," 17,215 "
1726000780,מלח ופסח הוצאות אחרות,"32,000","28,901.57","2,512.79","31,414.36",585.64,98.16," 32,000 "," 28,902 "
1729000780,הוצ' לשעת  חרום,"63,200","62,966.50",232.8,"63,199.30",0.7,99.99," 63,200 "," 62,967 "
1730000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1731000110,משכורת ושכר משולבי,"1,953,800","1,888,897.01",0,"1,888,897.01","64,902.99",96.67," 1,953,800 "," 1,888,897 "
1731000130,שעות נוספות,"101,200","79,187.44",0,"79,187.44","22,012.56",78.24," 101,200 "," 79,187 "
1731000140,אחזקת רכב עובדים,"112,900","63,278.65",0,"63,278.65","49,621.35",56.04," 112,900 "," 63,279 "
1731000210,זמניים,0,"32,562.29",0,"32,562.29","-32,562.29",0, -   ," 32,562 "
1731000440,ביטוח,"64,300","64,261.00",0,"64,261.00",39,99.93," 64,300 "," 64,261 "
1731000492,עזר משרדי,"525,000","523,198.00",0,"523,198.00","1,802.00",99.65," 525,000 "," 523,198 "
1731000511,כבודים,"6,000","4,926.00",0,"4,926.00","1,074.00",82.1," 6,000 "," 4,926 "
1731000512,משרד מהנדס הרשות אשל וכי,"3,000","3,968.71",0,"3,968.71",-968.71,132.29," 3,000 "," 3,969 "
1731000520,ספרים ועיתונים,"16,400","13,479.00","2,921.00","16,400.00",0,100," 16,400 "," 13,479 "
1731000550,פירסום הנדסה,"20,000","10,917.00",0,"10,917.00","9,083.00",54.58," 20,000 "," 10,917 "
1731000596,תקציב עזר אחזקת רכב,"569,700","559,575.00",0,"559,575.00","10,125.00",98.22," 569,700 "," 559,575 "
1731000750,יעוץ אירגוני,"210,000","193,962.00","20,291.00","214,253.00","-4,253.00",102.02," 210,000 "," 193,962 "
1731000751,ישיבת ועדת ערים,"30,000","32,965.00",0,"32,965.00","-2,965.00",109.88," 30,000 "," 32,965 "
1731000780,שונות,"16,300","13,405.00","2,895.00","16,300.00",0,100," 16,300 "," 13,405 "
1731000930,רכישת ציוד יסודי,"5,000","1,658.62",0,"1,658.62","3,341.38",33.17," 5,000 "," 1,659 "
1732000110,משכורת ושכר משולבי,"793,200","796,322.22",0,"796,322.22","-3,122.22",100.39," 793,200 "," 796,322 "
1732000130,שעות נוספות,"33,700","35,234.34",0,"35,234.34","-1,534.34",104.55," 33,700 "," 35,234 "
1732000140,אחזקת רכב עובדים,"34,700","37,151.84",0,"37,151.84","-2,451.84",107.06," 34,700 "," 37,152 "
1732000750,הוצאות תכנון,"423,600","410,529.30",0,"410,529.30","13,070.70",96.91," 423,600 "," 410,529 "
1732000780,הוצאות עזר לתיכנון,"35,700","13,987.00",0,"13,987.00","21,713.00",39.17," 35,700 "," 13,987 "
1732300110,מדידות משכורת ושכר עבודה,"1,097,700","1,025,293.54",0,"1,025,293.54","72,406.46",93.4," 1,097,700 "," 1,025,294 "
1732300130,שעות נוספות,"116,800","117,916.53",0,"117,916.53","-1,116.53",100.95," 116,800 "," 117,917 "
1732300140,אחזקת רכב עובדים,"156,400","187,455.30",0,"187,455.30","-31,055.30",119.85," 156,400 "," 187,455 "
1732300570,מערכות מידע ועדה לתכנון ובניה,"505,000","567,740.00",0,"567,740.00","-62,740.00",112.42," 505,000 "," 567,740 "
1733100110,משכורת ושכר משולבי,"1,016,800","971,980.33",0,"971,980.33","44,819.67",95.59," 1,016,800 "," 971,980 "
1733100130,שעות נוספות,"14,600","14,931.44",0,"14,931.44",-331.44,102.27," 14,600 "," 14,931 "
1733100140,אחזקת רכב עובדים,"53,900","57,176.23",0,"57,176.23","-3,276.23",106.07," 53,900 "," 57,176 "
1733100593,תקציב עזר מחשב,"219,600","209,576.00",0,"209,576.00","10,024.00",95.43," 219,600 "," 209,576 "
1733200110,משכורת ושכר משולבי,"714,600","687,080.61",0,"687,080.61","27,519.39",96.14," 714,600 "," 687,081 "
1733200130,שעות נוספות,"110,600","118,471.06",0,"118,471.06","-7,871.06",107.11," 110,600 "," 118,471 "
1733200140,אחזקת רכב עובדים,"74,800","100,072.34",0,"100,072.34","-25,272.34",133.78," 74,800 "," 100,072 "
1733200740,כלים ומכשירים,"2,000","2,000.00",0,"2,000.00",0,100," 2,000 "," 2,000 "
1733400115,שכר עזר ועדה,"475,900","511,987.00",0,"511,987.00","-36,087.00",107.58," 475,900 "," 511,987 "
1733400581,משפטיות ועדה,"604,000","624,076.00",0,"624,076.00","-20,076.00",103.32," 604,000 "," 624,076 "
1740000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1742000110,משכורת ושכר משולבי,"1,279,100","1,333,466.67",0,"1,333,466.67","-54,366.67",104.25," 1,279,100 "," 1,333,467 "
1742000115,שכר תקציבי עזר,"204,500","193,333.00",0,"193,333.00","11,167.00",94.53," 204,500 "," 193,333 "
1742000130,שעות נוספות,"217,000","147,314.23",0,"147,314.23","69,685.77",67.88," 217,000 "," 147,314 "
1742000140,אחזקת רכב עובדים,"152,500","162,840.14",0,"162,840.14","-10,340.14",106.78," 152,500 "," 162,840 "
1742000210,זמניים,0,0,0,0,0,0, -   , -   
1742000596,ליסינג תפעולי,"131,100","128,770.00",0,"128,770.00","2,330.00",98.22," 131,100 "," 128,770 "
1742000720,חמרים,"100,000","99,953.71",45.5,"99,999.21",0.79,99.99," 100,000 "," 99,954 "
1742000750,עבודות קבלניות,"784,000","782,943.60","1,035.00","783,978.60",21.4,99.99," 784,000 "," 782,944 "
1742000796,תקציב עזר אחזקת רכב,"217,700","213,831.00",0,"213,831.00","3,869.00",98.22," 217,700 "," 213,831 "
1742000930,ציוד מיוחד,"6,000","4,071.00",0,"4,071.00","1,929.00",67.85," 6,000 "," 4,071 "
1743000110,משכורת ושכר משולבי,"1,355,000","1,101,395.41",0,"1,101,395.41","253,604.59",81.28," 1,355,000 "," 1,101,395 "
1743000115,שכר תקציבי עזר,"154,500","146,062.00",0,"146,062.00","8,438.00",94.53," 154,500 "," 146,062 "
1743000130,שעות נוספות,"142,900","82,116.77",0,"82,116.77","60,783.23",57.46," 142,900 "," 82,117 "
1743000140,אחזקת רכב עובדים,"168,300","184,182.32",0,"184,182.32","-15,882.32",109.43," 168,300 "," 184,182 "
1743000210,זמניים,0,0,0,0,0,0, -   , -   
1743000610,הכנסות מתאגיד השאלת עובדים,0,0,0,0,0,0, -   , -   
1743000720,חמרים,"30,000","29,141.28",0,"29,141.28",858.72,97.13," 30,000 "," 29,141 "
1743000740,כלים מכשירים וציוד,"4,000","2,498.80",0,"2,498.80","1,501.20",62.47," 4,000 "," 2,499 "
1743000750,עבודות קבלניות,"1,545,700","1,538,612.57",0,"1,538,612.57","7,087.43",99.54," 1,545,700 "," 1,538,613 "
1743000751,החזר עמודי תאורה,"305,000","300,811.64",0,"300,811.64","4,188.36",98.62," 305,000 "," 300,812 "
1743000760,חשמל,"3,650,000","3,903,313.84",0,"3,903,313.84","-253,313.84",106.94," 3,650,000 "," 3,903,314 "
1743000796,אחזקת רכב תקציב עזר,"214,000","210,197.00",0,"210,197.00","3,803.00",98.22," 214,000 "," 210,197 "
1743000930,מכשירי קשר,0,0,0,0,0,0, -   , -   
1744000110,שכר,"27,700","171,789.38",0,"171,789.38","-144,089.38",620.17," 27,700 "," 171,789 "
1744000130,שעות נוספות,"1,000","26,487.60",0,"26,487.60","-25,487.60",2648.76," 1,000 "," 26,488 "
1744000210,זמניים,"999,000","1,156,437.60",0,"1,156,437.60","-157,437.60",115.75," 999,000 "," 1,156,438 "
1744000750,עבודות קבלניות,"60,000","59,182.50",817.5,"60,000.00",0,100," 60,000 "," 59,183 "
1744000751,בטיחות בדרכים,"8,400","8,399.92",0,"8,399.92",0.08,99.99," 8,400 "," 8,400 "
1744000752,בטיחות וגהות בעבודה,"33,000","31,679.00","1,266.50","32,945.50",54.5,99.83," 33,000 "," 31,679 "
1744100750,עבודות קבלניות,"779,000","764,636.02",0,"764,636.02","14,363.98",98.15," 779,000 "," 764,636 "
1744100760,חשמל רמזורים,"100,000","103,560.52",0,"103,560.52","-3,560.52",103.56," 100,000 "," 103,561 "
1745000750,עבודות קבלניות,"225,000","224,566.04",433.96,"225,000.00",0,100," 225,000 "," 224,566 "
1745000830,השתתפות באגוד ערים,"230,800","230,727.00",0,"230,727.00",73,99.96," 230,800 "," 230,727 "
1746000110,משכורת ושכר משולבי,"2,237,500","2,066,629.70",0,"2,066,629.70","170,870.30",92.36," 2,237,500 "," 2,066,630 "
1746000115,שכר תקציבי עזר,"179,000","169,225.00",0,"169,225.00","9,775.00",94.53," 179,000 "," 169,225 "
1746000130,שעות נוספות,"108,700","128,039.83",0,"128,039.83","-19,339.83",117.79," 108,700 "," 128,040 "
1746000140,אחזקת רכב עובדים,"210,300","189,025.69",0,"189,025.69","21,274.31",89.88," 210,300 "," 189,026 "
1746000210,זמניים,0,"9,613.58",0,"9,613.58","-9,613.58",0, -   ," 9,614 "
1746000492,עזר משרדי,"90,800","90,488.00",0,"90,488.00",312,99.65," 90,800 "," 90,488 "
1746000720,חמרים,"305,000","288,813.98","2,567.00","291,380.98","13,619.02",95.53," 305,000 "," 288,814 "
1746000750,עבודות קבלניות,"6,588,000","6,580,686.58","7,034.00","6,587,720.58",279.42,99.99," 6,588,000 "," 6,580,687 "
1746000751,שרות תעסוקה,"105,000","106,371.14",0,"106,371.14","-1,371.14",101.3," 105,000 "," 106,371 "
1746000753,מתקני גומי ורשתות הצללה,"102,000","101,916.00",0,"101,916.00",84,99.91," 102,000 "," 101,916 "
1746000780,הוצאות שונות,"15,000","13,098.00",0,"13,098.00","1,902.00",87.32," 15,000 "," 13,098 "
1746000796,אחזקת רכב תקציב עזר,"533,700","524,212.00",0,"524,212.00","9,488.00",98.22," 533,700 "," 524,212 "
1746100110,שכר פארק עירוני,"873,000","718,166.51",0,"718,166.51","154,833.49",82.26," 873,000 "," 718,167 "
1746100130,שעות נוספות,"74,300","97,914.34",0,"97,914.34","-23,614.34",131.78," 74,300 "," 97,914 "
1746100140,רכב עובדים,"93,100","66,306.40",0,"66,306.40","26,793.60",71.22," 93,100 "," 66,306 "
1746100210,זמניים פארק,"20,000",291.39,0,291.39,"19,708.61",1.45," 20,000 ", 291 
1746100430,חשמל פארק,"92,000","118,395.29",0,"118,395.29","-26,395.29",128.69," 92,000 "," 118,395 "
1746100432,מיים,"1,005,700","987,754.00",0,"987,754.00","17,946.00",98.21," 1,005,700 "," 987,754 "
1746100470,פארק ציוד משרדי,"2,000","2,000.00",0,"2,000.00",0,100," 2,000 "," 2,000 "
1746100720,חומרים פארק,"150,000","92,852.19","18,302.99","111,155.18","38,844.82",74.1," 150,000 "," 92,852 "
1746100750,קבלנים אחרים פארק,"400,000","331,794.96",0,"331,794.96","68,205.04",82.94," 400,000 "," 331,795 "
1746100751,שירותי ניהול כלכלית,0,0,0,0,0,0, -   , -   
1746100752,גינון פארק,"460,000","387,934.40","1,630.40","389,564.80","70,435.20",84.68," 460,000 "," 387,934 "
1746100753,שמירה פארק,"1,013,000","1,012,000.00",0,"1,012,000.00","1,000.00",99.9," 1,013,000 "," 1,012,000 "
1746100754,נקיון פארק,"1,300,000","1,188,128.68",0,"1,188,128.68","111,871.32",91.39," 1,300,000 "," 1,188,129 "
1746100780,קבלנים שונות,"110,000","29,686.48","9,360.00","39,046.48","70,953.52",35.49," 110,000 "," 29,686 "
1746100930,רכישות מיחודות,"15,000","5,298.20",0,"5,298.20","9,701.80",35.32," 15,000 "," 5,298 "
1746101110,צוות פינת חי,"220,600","221,938.02",0,"221,938.02","-1,338.02",100.6," 220,600 "," 221,938 "
1746101210,צוות פינת חי,0,"28,272.62",0,"28,272.62","-28,272.62",0, -   ," 28,273 "
1746101550,פירסום,"25,000","11,718.88","1,298.00","13,016.88","11,983.12",52.06," 25,000 "," 11,719 "
1746101742,אחזקת פינת חי,"350,000","293,150.06","13,363.17","306,513.23","43,486.77",87.57," 350,000 "," 293,150 "
1746101751,פעילות חינוכית והפעלות חי פארק,"20,000",0,0,0,"20,000.00",0," 20,000 ", -   
1750000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1751000110,שכר,0,"13,742.24",0,"13,742.24","-13,742.24",0, -   ," 13,742 "
1751000115,שכר תקציבי עזר,"154,000","154,382.00",0,"154,382.00",-382,100.24," 154,000 "," 154,382 "
1751000130,שעות נוספות,"47,500","57,705.51",0,"57,705.51","-10,205.51",121.48," 47,500 "," 57,706 "
1751000210,שכר זמנים,"14,800","13,377.65",0,"13,377.65","1,422.35",90.38," 14,800 "," 13,378 "
1751000750,יום העצמאות-אומנים וקבלני,"200,000","200,000.00",0,"200,000.00",0,100," 200,000 "," 200,000 "
1751000780,יום העצמאות-הוצאות שונות,"750,000","753,748.00","3,662.00","757,410.00","-7,410.00",100.98," 750,000 "," 753,748 "
1751000781,ציוד ליום העצמאות,"110,000","109,936.95",0,"109,936.95",63.05,99.94," 110,000 "," 109,937 "
1751000798,תקציב עזר תחזוקה,"169,000","166,978.00",0,"166,978.00","2,022.00",98.8," 169,000 "," 166,978 "
1751000799,אחזרחזקת בית ספיר,"47,000","42,572.00",0,"42,572.00","4,428.00",90.57," 47,000 "," 42,572 "
1752000110,משכורת ושכר משולבי,"159,600","129,495.99",0,"129,495.99","30,104.01",81.13," 159,600 "," 129,496 "
1752000130,שעות נוספות,"14,900","46,917.85",0,"46,917.85","-32,017.85",314.88," 14,900 "," 46,918 "
1752000140,אחזקת רכב עובדים,"16,100","20,277.31",0,"20,277.31","-4,177.31",125.94," 16,100 "," 20,277 "
1752000210,זמניים,"133,200","55,650.61",0,"55,650.61","77,549.39",41.77," 133,200 "," 55,651 "
1752000550,פירסום ארועים,"70,000","69,965.00",0,"69,965.00",35,99.95," 70,000 "," 69,965 "
1752000750,גלעד לנופלים,"27,000","21,713.00",0,"21,713.00","5,287.00",80.41," 27,000 "," 21,713 "
1752000780,ארועים,"870,000","865,215.20","56,648.00","921,863.20","-51,863.20",105.96," 870,000 "," 865,215 "
1752000781,הוצאות שונות,"50,000","47,409.30","1,968.00","49,377.30",622.7,98.75," 50,000 "," 47,409 "
1752000782,מועצת נשים,0,0,0,0,0,0, -   , -   
1752000783,"חגיגות 110 כ""ס",0,0,0,0,0,0, -   , -   
1752100110,שכר מועצת נשים,"310,400","413,492.52",0,"413,492.52","-103,092.52",133.21," 310,400 "," 413,493 "
1752100130,שעות נוספות,"8,800","42,223.54",0,"42,223.54","-33,423.54",479.81," 8,800 "," 42,224 "
1752100140,אחזקת רכב,"53,200","44,971.38",0,"44,971.38","8,228.62",84.53," 53,200 "," 44,971 "
1752100210,זמניים,"26,500","1,338.66",0,"1,338.66","25,161.34",5.05," 26,500 "," 1,339 "
1752100782,מועצת נשים,"200,000","184,192.04","9,886.50","194,078.54","5,921.46",97.03," 200,000 "," 184,192 "
1753000430,"חשמל,מים,חומרי ניקוי","8,200","4,136.85",0,"4,136.85","4,063.15",50.44," 8,200 "," 4,137 "
1753000820,יחידה מאומצת,"12,000","11,600.00",0,"11,600.00",400,96.66," 12,000 "," 11,600 "
1754000780,ערי תאום,"60,000","49,035.30",377.98,"49,413.28","10,586.72",82.35," 60,000 "," 49,035 "
1760000300,הפרשות לשכר,0,0,0,0,0,0, -   , -   
1761000110,שכר__מוקד עירוני,"616,500","516,137.11",0,"516,137.11","100,362.89",83.72," 616,500 "," 516,137 "
1761000130,שעות נוספות מוקד,0,"85,152.01",0,"85,152.01","-85,152.01",0, -   ," 85,152 "
1761000140,אחזקת רכב עובדים,"34,700","34,622.23",0,"34,622.23",77.77,99.77," 34,700 "," 34,622 "
1761000210,שכר מוקדניות,"537,300","741,292.56",0,"741,292.56","-203,992.56",137.96," 537,300 "," 741,293 "
1761000780,שונות מוקד,"5,000","4,541.50",4.5,"4,546.00",454,90.92," 5,000 "," 4,542 "
