חשבון ,שם חשבון ,מחלקה , הצעת תקציב 2014 , תקציב 2013 מעודכן , ביצוע 2012  
1313222923,השתת.בשכר שרתים וניהול ע.,43222,"  -379,476 ","  -369,920 ","  -347,394 "
1313222925,אגרת שכפול יסודי ,43222,"  -1,100 ","  -1,105 ","  -1,105 "
1313222926,השתת.בתשלומי הורים(חומרים,43222,"  -13,000 ","  -12,893 ","  -12,328 "
1313222927,אגרת שכפול פר תלמיד ,43222,"  -6,500 ","  -6,585 ","  -6,499 "
1813222110,שכר קובע ,43222,"  668,510 ","  484,285 ","  325,755 "
1813222120,תוספות שאינן בשכר קובע ,43222,"  136,478 ","  122,614 ","  76,892 "
1813222130,שעות נוספות ,43222,"  18,048 ","  21,364 ","  11,016 "
1813222140,החזר הוצאות ,43222,"  17,056 ","  13,085 ","  8,791 "
1813222181,הפרשות סוציאליות ,43222,"  167,291 ","  114,995 ","  78,646 "
1813222182,מיסים ועלויות ,43222,"  64,372 ","  48,689 ","  32,088 "
1813222440,ביטוח מבנה ותכולה ,43222,"  10,700 ","  10,600 ","  10,236 "
1813222720,סל תלמיד לעולה ,43222,"  19,000 ","  15,000 ","  19,065 "
1813222722,העברה מיועדת ,43222,  100 ,  100 ,  -   
1813222725,אגרת שכפול יסודי ,43222,"  1,100 ","  1,105 ","  1,105 "
1813222726,השתת.בתשלומי הורים(חומרים,43222,"  13,000 ","  12,893 ","  12,328 "
1813222727,אגרת שכפול פר תלמיד ,43222,"  6,500 ","  6,585 ","  6,499 "
1813222751,רואה חשבון ,43222,"  6,000 ","  5,000 ","  4,776 "
1813222877,תוספת דפרנציאלית פדגוגית ,43222,"  31,088 ",  -   ,  -   
1813222878,סל תלמיד עיריה-ניהול עצמי,43222,"  269,325 ","  276,385 ","  279,168 "
1313223920,סל תלמיד לעולה ,43223,  -500 ,  -100 ,  -498 
1313223923,השתת.בשכר שרתים וניהול ע.,43223,"  -501,839 ","  -487,241 ","  -456,364 "
1313223926,השתת.בתשלומי הורים(חומרים,43223,"  -18,000 ","  -17,832 ","  -16,550 "
1313223927,אגרת שכפול פר תלמיד ,43223,"  -10,000 ","  -10,146 ","  -9,417 "
1313223928,סל תלמיד לעולי אתיופיה ,43223,  -   ,  -   ,  -   
1313223929,"מנב""ס מזכירים ",43223,"  -8,000 ",  -   ,  -   
1813223110,שכר קובע ,43223,"  217,133 ","  296,522 ","  234,269 "
1813223120,תוספות שאינן בשכר קובע ,43223,"  62,317 ","  72,223 ","  59,094 "
1813223130,שעות נוספות ,43223,  -   ,"  14,864 ","  7,169 "
1813223140,החזר הוצאות ,43223,"  5,848 ","  8,824 ","  6,688 "
1813223181,הפרשות סוציאליות ,43223,"  46,206 ","  59,071 ","  45,797 "
1813223182,מיסים ועלויות ,43223,"  21,940 ","  29,843 ","  23,347 "
1813223440,ביטוח מבנה ותכולה ,43223,"  10,700 ","  10,600 ","  10,236 "
1813223720,סל תלמיד לעולה ,43223,  500 ,  100 ,  498 
1813223726,השתת.בתשלומי הורים(חומרים,43223,"  18,000 ","  17,832 ","  16,550 "
1813223727,אגרת שכפול פר תלמיד ,43223,"  10,000 ","  10,146 ","  9,417 "
1813223728,סל תלמיד לעולי אתיופיה ,43223,  -   ,  -   ,  -   
1813223751,רואה חשבון ,43223,"  6,000 ","  5,000 ","  4,797 "
1813223877,תוספת דפרנציאלית פדגוגית ,43223,"  41,683 ",  -   ,  -   
1813223878,סל תלמיד עיריה-ניהול עצמי,43223,"  353,600 ","  366,030 ","  385,281 "
1313224420,הכנסות מהורים ,43224,  -   ,  -100 ,  -   
1313224490,הכנסות שונות ,43224,  -   ,  -100 ,  -   
1313224920,סל תלמיד לעולה ,43224,  -100 ,  -600 ,  -   
1313224921,השתתפות בשכר מזכירות ,43224,"  -33,088 ","  -32,389 ","  -31,049 "
1313224923,השתת.בשכר שרתים וניהול ע.,43224,"  -699,062 ","  -625,000 ","  -597,390 "
1313224924,השתת.בשכר סייעות כיתתיות ,43224,"  -80,470 ","  -75,101 ","  -76,475 "
1313224926,השתת.בתשלומי הורים(חומרים,43224,"  -23,000 ","  -22,959 ","  -22,582 "
1313224927,אגרת שכפול פר תלמיד ,43224,"  -13,000 ","  -13,063 ","  -12,849 "
1813224110,שכר קובע ,43224,"  382,584 ","  360,111 ","  339,626 "
1813224120,תוספות שאינן בשכר קובע ,43224,"  99,792 ","  62,125 ","  60,219 "
1813224130,שעות נוספות ,43224,"  26,570 ","  38,677 ","  31,013 "
1813224140,החזר הוצאות ,43224,"  24,934 ","  20,668 ","  21,713 "
1813224181,הפרשות סוציאליות ,43224,"  89,988 ","  78,535 ","  72,994 "
1813224182,מיסים ועלויות ,43224,"  40,691 ","  36,565 ","  34,362 "
1813224440,ביטוח מבנה ותכולה ,43224,"  10,700 ","  10,600 ","  10,236 "
1813224720,סל תלמיד לעולה ,43224,  100 ,  600 ,  -   
1813224726,השתת.בתשלומי הורים(חומרים,43224,"  23,000 ","  22,959 ","  22,582 "
1813224727,אגרת שכפול פר תלמיד ,43224,"  13,000 ","  13,063 ","  12,849 "
1813224751,רואה חשבון ,43224,"  6,000 ","  5,000 ","  4,776 "
1813224877,תוספת דפרנציאלית פדגוגית ,43224,"  68,972 ",  -   ,  -   
1813224878,סל תלמיד עיריה ניהול עצמי,43224,"  572,124 ","  568,824 ","  576,661 "
1313225420,הכנסות מהורים ,43225,  -   ,  -100 ,  -   
1313225490,הכנסות שונות ,43225,  -   ,  -100 ,  -   
1313225920,סל תלמיד לעולה ,43225,"  -2,400 ",  -500 ,"  -2,376 "
1313225921,השתת.בשכר מזכירות ,43225,"  -24,294 ","  -23,837 ","  -22,851 "
1313225922,העברה מיועדת ,43225,  -100 ,  -100 ,  -   
1313225923,השתת.בשכר שרתים וניהול ע.,43225,"  -429,489 ","  -411,000 ","  -392,132 "
1313225924,השתת.בשכר סייעות כיתתיות ,43225,"  -100,588 ","  -93,876 ","  -95,594 "
1313225925,אגרת שכפול יסודי ,43225,"  -3,650 ","  -3,653 ","  -3,653 "
1313225926,השתת.בתשלומי הורים(חומרים,43225,"  -13,000 ","  -12,969 ","  -13,044 "
1313225927,אגרת שכפול פר תלמיד ,43225,"  -7,000 ","  -6,821 ","  -7,057 "
1813225110,שכר קובע ,43225,"  337,430 ","  276,125 ","  212,892 "
1813225120,תוספות שאינן בשכר קובע ,43225,"  40,432 ","  54,146 ","  32,805 "
1813225130,שעות נוספות ,43225,"  12,546 ","  14,685 ","  8,836 "
1813225140,החזר הוצאות ,43225,"  8,214 ","  7,626 ","  5,852 "
1813225181,הפרשות סוציאליות ,43225,"  69,569 ","  66,097 ","  47,092 "
1813225182,מיסים ועלויות ,43225,"  30,488 ","  26,798 ","  19,811 "
1813225440,ביטוח מבנה ותכולה ,43225,"  10,700 ","  10,600 ","  10,236 "
1813225720,סל תלמיד לעולה ,43225,"  2,400 ",  100 ,"  2,376 "
1813225722,העברה מיועדת ,43225,  100 ,  100 ,  -   
1813225725,אגרת שכפול יסודי ,43225,"  3,650 ","  3,653 ","  3,653 "
1813225726,השתת.בתשלומי הורים(חומרים,43225,"  13,000 ","  12,969 ","  13,044 "
1813225727,אגרת שכפול פר תלמיד ,43225,"  7,000 ","  6,642 ","  7,057 "
1813225751,רואה חשבון ,43225,"  6,000 ","  5,000 ","  4,776 "
1813225877,תוספת דפרנציאלית פדגוגית ,43225,"  31,487 ",  -   ,  -   
1813225878,סל תלמיד עיריה ניהול עצמי,43225,"  309,510 ","  307,095 ","  307,684 "
1313226920,סל תלמיד לעולה ,43226,  -100 ,  -100 ,  -   
1313226921,השתתפות בשכר מזכירות ,43226,"  -13,816 ","  -9,727 ","  -13,299 "
1313226923,השתת.בשכר שרתים וניהול ע.,43226,"  -149,621 ","  -115,976 ","  -120,688 "
1313226925,אגרת שכפול יסודי ,43226,  -900 ,  -728 ,  -910 
1313226926,השתת.בתשלומי הורים(חומרים,43226,"  -4,500 ","  -3,996 ","  -4,336 "
1313226927,אגרת שכפול פר תלמיד ,43226,"  -2,500 ","  -2,274 ","  -2,467 "
1813226110,שכר קובע ,43226,"  325,617 ","  268,550 ","  197,217 "
1813226120,תוספות שאינן בשכר קובע ,43226,"  36,843 ","  47,575 ","  27,642 "
1813226130,שעות נוספות ,43226,"  1,425 ","  9,736 ","  4,511 "
1813226140,החזר הוצאות ,43226,"  7,196 ","  7,494 ","  5,286 "
1813226181,הפרשות סוציאליות ,43226,"  70,173 ","  52,448 ","  37,345 "
1813226182,מיסים ועלויות ,43226,"  28,494 ","  25,313 ","  17,825 "
1813226440,ביטוח מבנה ותכולה ,43226,"  10,700 ","  10,600 ","  10,236 "
1813226720,סל תלמיד לעולה ,43226,  100 ,  100 ,  -   
1813226725,אגרת שכפול יסודי ,43226,  900 ,  728 ,  910 
1813226726,השתת.בתשלומי הורים(חומרים,43226,"  4,500 ","  3,996 ","  4,336 "
1813226727,אגרת שכפול פר תלמיד ,43226,"  2,500 ","  2,274 ","  2,467 "
1813226751,רואה חשבון ,43226,"  6,000 ","  5,000 ","  4,776 "
1813226877,תוספת דפרנציאלית פדגוגית ,43226,"  17,692 ",  -   ,  -   
1813226878,סל תלמיד עיריה ניהול עצמי,43226,"  184,476 ","  167,100 ","  165,483 "
1313227921,השתתפות בשכר מזכירות ,43227,"  -12,000 ","  -12,161 ","  -9,552 "
1313227922,העברה מיועדת ,43227,  -100 ,  -100 ,"  -2,820 "
1313227923,השתת.בשכר שרתים וניהול ע.,43227,"  -258,325 ","  -246,373 ","  -218,722 "
1313227926,השתת.בתשלומי הורים(חומרים,43227,"  -8,400 ","  -8,407 ","  -8,369 "
1313227927,אגרת שכפול פר תלמיד ,43227,"  -4,800 ","  -4,805 ","  -4,762 "
1813227110,שכר קובע ,43227,"  195,273 ","  258,162 ","  184,671 "
1813227120,תוספות שאינן בשכר קובע ,43227,"  22,667 ","  59,760 ","  32,965 "
1813227130,שעות נוספות ,43227,  -   ,"  7,082 ","  3,075 "
1813227140,החזר הוצאות ,43227,"  8,633 ","  5,963 ","  8,425 "
1813227181,הפרשות סוציאליות ,43227,"  37,801 ","  50,749 ","  34,099 "
1813227182,מיסים ועלויות ,43227,"  17,329 ","  25,160 ","  17,402 "
1813227440,ביטוח מבנה ותכולה ,43227,"  10,700 ","  10,600 ","  10,236 "
1813227722,העברה מיועדת ,43227,  100 ,  -   ,  -   
1813227726,השתת.בתשלומי הורים(חומרים,43227,"  6,400 ","  8,407 ","  8,369 "
1813227727,אגרת שכפול פר תלמיד ,43227,"  4,800 ","  4,805 ","  4,762 "
1813227751,רואה חשבון ,43227,"  6,000 ","  5,000 ","  4,776 "
1813227877,תוספת דפרנציאלית פדגוגית ,43227,"  24,260 ",  -   ,  -   
1813227878,סל תלמיד עיריה ניהול עצמי,43227,"  250,772 ","  226,575 ","  225,434 "
1313228421,השתת.הורים בהזנה לאומית ,43228,  -   ,  -   ,  -312 
1313228921,השתתפות בשכר מזכירות ,43228,"  -14,258 ","  -13,133 ","  -13,412 "
1313228923,השתת.בשכר שרתים וניהול ע.,43228,"  -701,822 ","  -650,070 ","  -619,471 "
1313228925,אגרת שכפול יסודי ,43228,"  -3,300 ","  -3,276 ","  -3,276 "
1313228926,השתת.בתשלומי הורים(חומרים,43228,"  -22,000 ","  -22,168 ","  -21,941 "
1313228927,אגרת שכפול פר תלמיד ,43228,"  -12,500 ","  -12,613 ","  -12,484 "
1813228110,שכר קובע ,43228,"  328,532 ","  286,153 ","  282,384 "
1813228120,תוספות שאינן בשכר קובע ,43228,"  10,606 ","  24,357 ","  18,187 "
1813228130,שעות נוספות ,43228,"  14,857 ","  22,802 ","  14,502 "
1813228140,החזר הוצאות ,43228,"  9,112 ","  8,111 ","  8,056 "
1813228181,הפרשות סוציאליות ,43228,"  71,274 ","  58,521 ","  55,248 "
1813228182,מיסים ועלויות ,43228,"  27,893 ","  25,889 ","  24,562 "
1813228440,ביטוח מבנה ותכולה ,43228,"  10,700 ","  10,600 ","  10,236 "
1813228725,אגרת שכפול יסודי ,43228,"  3,300 ","  3,276 ","  3,276 "
1813228726,השתת.בתשלומי הורים(חומרים,43228,"  22,000 ","  22,168 ","  21,941 "
1813228727,אגרת שכפול פר תלמיד ,43228,"  12,500 ","  12,613 ","  12,484 "
1813228751,רואה חשבון ,43228,"  6,000 ","  5,000 ",  -   
1813228877,תוספת דפרנציאלית פדגוגית ,43228,"  54,478 ",  -   ,  -   
1813228878,סל תלמיד עיריה ניהול עצמי,43228,"  490,620 ","  514,799 ","  518,303 "
1313229921,השתתפות בשכר מזכירות ,43229,"  -37,300 ","  -36,487 ","  -37,259 "
1313229922,העברה מיועדת ,43229,  -100 ,  -   ,"  -2,500 "
1313229923,השתת.בשכר שרתים וניהול ע.,43229,"  -809,996 ","  -724,622 ","  -691,998 "
1313229924,השתת.בשכר סייעות כיתתיות ,43229,"  -120,705 ","  -119,154 ","  -114,713 "
1313229925,אגרת שכפול יסודי ,43229,"  -1,700 ","  -1,658 ","  -1,658 "
1313229926,השתת.בתשלומי הורים(חומרים,43229,"  -25,400 ","  -25,900 ","  -25,372 "
1313229927,אגרת שכפול פר תלמיד ,43229,"  -13,600 ","  -13,943 ","  -13,599 "
1813229110,שכר קובע ,43229,"  1,199,800 ","  943,689 ","  608,253 "
1813229120,תוספות שאינן בשכר קובע ,43229,"  234,627 ","  191,199 ","  118,931 "
1813229130,שעות נוספות ,43229,"  29,358 ","  33,748 ","  17,117 "
1813229140,החזר הוצאות ,43229,"  48,502 ","  33,228 ","  24,151 "
1813229181,הפרשות סוציאליות ,43229,"  282,840 ","  204,556 ","  130,365 "
1813229182,מיסים ועלויות ,43229,"  116,237 ","  91,428 ","  58,547 "
1813229440,ביטוח מבנה ותכולה ,43229,"  10,700 ","  10,600 ","  10,236 "
1813229722,העברה מיועדת ,43229,  100 ,  -   ,  -   
1813229725,אגרת שכפול יסודי ,43229,"  1,700 ","  1,658 ","  1,658 "
1813229726,השתת.בתשלומי הורים(חומרים,43229,"  25,400 ","  25,900 ","  25,372 "
1813229727,אגרת שכפול פר תלמיד ,43229,"  13,600 ","  13,943 ","  13,599 "
1813229751,רואה חשבון ,43229,"  6,000 ","  5,000 ","  4,776 "
1813229877,תוספת דפרנציאלית פדגוגית ,43229,"  80,867 ",  -   ,  -   
1813229878,סל תלמיד עיריה-ניהול עצמי,43229,"  665,792 ","  636,608 ","  640,936 "
1313231790,תרומת מ.מ. רמת חובב ,43231,  -   ,  -   ,"  -6,000 "
1313231920,סל תלמיד לעולה ,43231,  -600 ,  -   ,  -   
1313231921,השתתפות בשכר מזכירות ,43231,"  -13,203 ","  -12,161 ","  -12,420 "
1313231922,העברה מיועדת ,43231,  -100 ,  -   ,"  -9,000 "
1313231923,השתת.בשכר שרתים וניהול ע.,43231,"  -391,393 ","  -325,717 ","  -315,308 "
1313231926,השתת.בתשלומי הורים(חומרים,43231,"  -12,500 ","  -12,177 ","  -12,462 "
1313231927,אגרת שכפול פר תלמיד ,43231,"  -7,100 ","  -6,950 ","  -7,100 "
1313231928,סל תלמיד לעולי אתיופיה ,43231,"  -1,000 ","  -1,200 ",  -800 
1813231110,שכר קובע ,43231,"  234,526 ","  234,171 ","  194,045 "
1813231120,תוספות שאינן בשכר קובע ,43231,"  22,586 ","  22,251 ","  20,514 "
1813231130,שעות נוספות ,43231,"  12,030 ","  17,723 ","  11,240 "
1813231140,החזר הוצאות ,43231,"  5,561 ","  6,640 ","  5,472 "
1813231181,הפרשות סוציאליות ,43231,"  58,019 ","  57,441 ","  46,868 "
1813231182,מיסים ועלויות ,43231,"  21,251 ","  21,367 ","  17,605 "
1813231440,ביטוח מבנה ותכולה ,43231,"  10,700 ","  10,600 ","  10,236 "
1813231720,סל תלמיד לעולה ,43231,  600 ,  -   ,  -   
1813231722,העברה מיועדת ,43231,  100 ,  -   ,"  9,000 "
1813231726,השתת.בתשלומי הורים(חומרים,43231,"  12,500 ","  12,177 ","  12,462 "
1813231727,אגרת שכפול פר תלמיד ,43231,"  7,100 ","  6,950 ","  7,100 "
1813231728,סל תלמיד לעולי אתיופיה ,43231,"  1,000 ","  1,200 ",  800 
1813231751,רואה חשבון ,43231,"  6,000 ","  5,000 ","  4,797 "
1813231780,תרומת מ.מ. רמת חובב ,43231,  -   ,  -   ,"  6,000 "
1813231877,תוספת דפרנציאלית פדגוגית ,43231,"  44,482 ",  -   ,  -   
1813231878,סל תלמיד עיריה-ניהול עצמי,43231,"  373,150 ","  329,825 ","  317,577 "
1313232920,סל תלמיד לעולה ,43232,"  -1,500 ",  -   ,  -498 
1313232921,השתתפות בשכר מזכירות ,43232,"  -13,203 ","  -12,161 ","  -13,142 "
1313232923,השתת.בשכר שרתים וניהול ע.,43232,"  -331,202 ","  -277,423 ","  -283,489 "
1313232924,השתת.בשכר סייעות כיתתיות ,43232,"  -80,470 ","  -75,101 ","  -76,475 "
1313232925,אגרת שכפול יסודי ,43232,"  -1,000 ",  -   ,"  -1,105 "
1313232926,השתת.בתשלומי הורים(חומרים,43232,"  -10,400 ","  -10,292 ","  -10,368 "
1313232927,אגרת שכפול פר תלמיד ,43232,"  -5,400 ","  -5,341 ","  -5,384 "
1313232928,סל תלמיד לעולי אתיופיה ,43232,"  -2,400 ","  -2,400 ","  -2,400 "
1313232929,"מנב""ס מזכירים ",43232,"  -6,000 ",  -   ,  -   
1813232110,שכר קובע ,43232,"  380,516 ","  391,197 ","  358,936 "
1813232120,תוספות שאינן בשכר קובע ,43232,"  102,354 ","  95,240 ","  75,480 "
1813232130,שעות נוספות ,43232,"  5,725 ","  10,851 ","  7,217 "
1813232140,החזר הוצאות ,43232,"  9,173 ","  9,982 ","  9,264 "
1813232181,הפרשות סוציאליות ,43232,"  88,553 ","  88,694 ","  78,047 "
1813232182,מיסים ועלויות ,43232,"  37,977 ","  38,508 ","  34,226 "
1813232440,ביטוח מבנה ותכולה ,43232,"  10,700 ","  10,600 ","  10,236 "
1813232720,סל תלמיד לעולה ,43232,"  1,500 ",  -   ,  498 
1813232725,אגרת שכפול יסודי ,43232,  100 ,  -   ,"  1,105 "
1813232726,השתת.בתשלומי הורים(חומרים,43232,"  10,400 ","  10,292 ","  10,368 "
1813232727,אגרת שכפול פר תלמיד ,43232,"  5,400 ","  5,341 ","  5,384 "
1813232728,סל תלמיד לעולי אתיופיה ,43232,"  2,400 ","  2,400 ","  2,400 "
1813232751,רואה חשבון ,43232,"  6,000 ","  5,000 ","  4,776 "
1813232877,תוספת דפרנציאלית פדגוגית ,43232,"  28,089 ",  -   ,  -   
1813232878,סל תלמיד עיריה-ניהול עצמי,43232,"  249,889 ","  231,705 ","  243,708 "
1313233920,סל תלמיד לעולה ,43233,  -650 ,  -   ,  -626 
1313233921,השתתפות בשכר מזכירות ,43233,"  -8,248 ","  -8,755 ","  -9,076 "
