,,,,,,,,,,,,,," הצעת התקציב בש""ח ",
0,5,5,0,0,0,4,1,6,1,1614000550,פרסום והסברה ,11310,"  134,821 ","  115,900 ","  115,900 "
0,8,5,0,0,0,4,1,6,1,1614000580,הוצאות ארגוניות ,11310,"  16,515 ","  14,250 ","  64,250 "
0,1,7,0,0,0,4,1,6,1,1614000710,הסעות והובלות ,11310,"  8,148 ","  25,000 ","  25,000 "
0,5,7,0,0,0,4,1,6,1,1614000750,הסברה ומיתוג ,11310,"  301,662 ","  480,000 ","  550,000 "
0,8,7,0,0,0,4,1,6,1,1614000780,הוצאות פעולה-הסברה ,11310,  -   ,  -   ,  -   
0,1,1,0,0,1,4,1,6,1,1614100110,שכר קובע ,11300,"  343,198 ","  336,513 ","  352,009 "
0,2,1,0,0,1,4,1,6,1,1614100120,תוספות שאינן בשכר קובע ,11300,"  66,679 ","  64,560 ","  68,724 "
0,3,1,0,0,1,4,1,6,1,1614100130,שעות נוספות ,11300,"  9,382 ","  7,952 ","  10,765 "
0,4,1,0,0,1,4,1,6,1,1614100140,החזר הוצאות ,11300,"  65,385 ","  66,641 ","  63,308 "
1,8,1,0,0,1,4,1,6,1,1614100181,הפרשות סוציאליות ,11300,"  70,298 ","  68,855 ","  72,584 "
2,8,1,0,0,1,4,1,6,1,1614100182,מיסים ועלויות ,11300,"  38,162 ","  37,450 ","  39,425 "
0,1,4,0,0,1,4,1,6,1,1614100410,השכרת אולם לשבת תרבות ,11300,"  86,900 ","  102,700 ","  104,000 "
1,1,5,0,0,1,4,1,6,1,1614100511,אירוח וכיבוד ,11300,  475 ,"  1,710 ","  1,700 "
2,1,5,0,0,1,4,1,6,1,1614100512,"אש""ל ונסיעות ",11300,  -   ,"  1,000 ","  1,000 "
2,2,5,0,0,1,4,1,6,1,1614100522,ספרות מקצועית ועיתונות ,11300,"  45,916 ","  40,000 ","  50,000 "
3,2,5,0,0,1,4,1,6,1,1614100523,דמי חבר בארגונים ,11300,"  1,340 ","  1,000 ","  1,000 "
0,4,5,0,0,1,4,1,6,1,1614100540,הוצאות תקשורת ,11300,"  14,954 ","  15,100 ","  14,100 "
0,5,5,0,0,1,4,1,6,1,1614100550,פרסום והדפסות ,11300,"  120,204 ","  135,000 ","  135,000 "
1,5,5,0,0,1,4,1,6,1,1614100551,תשדירי רדיו ,11300,"  47,720 ","  36,000 ","  40,000 "
2,5,5,0,0,1,4,1,6,1,1614100552,צילום ופיתוח תמונות ,11300,"  135,029 ","  135,000 ","  135,000 "
5,7,5,0,0,1,4,1,6,1,1614100575,אתר דוברות-אינטרנט ,11300,  -   ,"  2,700 ","  2,700 "
0,8,5,0,0,1,4,1,6,1,1614100580,הוצאות אירגוניות ,11300,"  1,895 ","  3,325 ","  3,325 "
1,3,7,0,0,1,4,1,6,1,1614100731,דלק ,11300,"  13,753 ","  17,000 ","  18,000 "
5,3,7,0,0,1,4,1,6,1,1614100735,השכרת רכב ,11300,"  44,826 ","  40,100 ","  41,100 "
3,4,7,0,0,1,4,1,6,1,1614100743,רכישת כלים מכשירים וציוד ,11300,"  7,271 ","  4,750 ","  4,750 "
0,5,7,0,0,1,4,1,6,1,1614100750,עבודות קבלניות ,11300,"  9,200 ",  -   ,  -   
9,6,7,0,0,1,4,1,6,1,1614100769,שירות לאומי ,11300,  -   ,"  18,000 ","  18,000 "
1,8,7,0,0,1,4,1,6,1,1614100781,שבת תרבות ,11300,"  141,788 ","  150,000 ","  140,000 "
2,2,5,1,0,1,4,1,6,1,1614101522,ספרות מקצועית ועיתונות ,11300,"  3,607 ","  6,000 ","  6,000 "
0,5,5,1,0,1,4,1,6,1,1614101550,פרסום בעתונות בשפה זרה ,11300,"  26,504 ","  28,500 ","  28,500 "
0,8,7,1,0,1,4,1,6,1,1614101780,ערבי תרבות ,11300,  -   ,  -   ,  -   
0,1,1,0,0,0,5,1,6,1,1615000110,שכר קובע ,81100,"  425,774 ","  497,623 ","  558,789 "
0,2,1,0,0,0,5,1,6,1,1615000120,תוספות שאינן בשכר קובע ,81100,"  75,473 ","  123,464 ","  68,235 "
0,3,1,0,0,0,5,1,6,1,1615000130,שעות נוספות ,81100,"  5,571 ","  10,880 ","  33,925 "
0,4,1,0,0,0,5,1,6,1,1615000140,החזר הוצאות ,81100,"  94,078 ","  139,999 ","  128,153 "
1,8,1,0,0,0,5,1,6,1,1615000181,הפרשות סוציאליות ,81100,"  83,917 ","  136,467 ","  119,866 "
2,8,1,0,0,0,5,1,6,1,1615000182,מיסים ועלויות ,81100,"  36,453 ","  58,460 ","  60,238 "
8,8,2,0,0,0,5,1,6,1,1615000288,השתתפות בשי לחגים ,81100,"  18,700 ","  19,100 ","  19,500 "
0,2,4,0,0,0,5,1,6,1,1615000420,תחזוקה-עבודות וחומרים ,81100,"  10,592 ","  9,500 ","  5,000 "
0,4,4,0,0,0,5,1,6,1,1615000440,ביטוח חבות מעבידים ,81100,"  194,400 ","  194,400 ","  199,300 "
9,4,4,0,0,0,5,1,6,1,1615000449,ביטוח אחריות נושאי משרה ,81100,  -   ,  -   ,  -   
1,1,5,0,0,0,5,1,6,1,1615000511,אירוח וכיבוד ,81100,"  4,711 ","  2,850 ","  3,000 "
2,1,5,0,0,0,5,1,6,1,1615000512,"אש""ל ונסיעות ",81100,  -   ,  500 ,"  1,000 "
3,1,5,0,0,0,5,1,6,1,1615000513,מים מינרליים ,81100,  -   ,  -   ,  -   
2,2,5,0,0,0,5,1,6,1,1615000522,ספרות מקצועית ,81100,"  3,618 ","  6,500 ","  6,500 "
3,2,5,0,0,0,5,1,6,1,1615000523,דמי חבר בארגונים ,81100,  -   ,"  2,000 ","  2,000 "
4,2,5,0,0,0,5,1,6,1,1615000524,"השתתפות בהוצאות בי""הד למש",81400,  -   ,"  40,000 ",  -   
0,4,5,0,0,0,5,1,6,1,1615000540,הוצאות תקשורת ,81100,"  52,539 ","  54,500 ","  52,000 "
0,5,5,0,0,0,5,1,6,1,1615000550,פרסום והדפסות ,81100,"  17,636 ","  40,000 ","  40,000 "
1,6,5,0,0,0,5,1,6,1,1615000561,צילום מסמכים ,81100,"  7,262 ","  6,000 ","  15,000 "
4,7,5,0,0,0,5,1,6,1,1615000574,תקשורת מחשבים ,81100,"  16,316 ","  17,100 ","  17,300 "
0,8,5,0,0,0,5,1,6,1,1615000580,הוצאות אירגוניות ,81100,"  3,772 ","  4,275 ","  4,275 "
2,8,5,0,0,0,5,1,6,1,1615000582,כרטיסי איזי פארק ,81100,  -   ,"  1,000 ","  1,000 "
0,1,7,0,0,0,5,1,6,1,1615000710,הובלות והסעות קבלניות ,81100,"  20,690 ","  30,000 ","  25,000 "
1,3,7,0,0,0,5,1,6,1,1615000731,דלק ,81100,"  8,194 ",  -   ,  -   
5,3,7,0,0,0,5,1,6,1,1615000735,השכרת רכב ,81100,"  25,364 ",  -   ,  -   
2,4,7,0,0,0,5,1,6,1,1615000742,אחזקת כלים מכשירים וציוד ,81100,  -   ,"  4,275 ","  4,275 "
3,4,7,0,0,0,5,1,6,1,1615000743,רכישת מכשירים כלים וציוד ,81100,"  15,492 ","  14,725 ","  15,500 "
0,5,7,0,0,0,5,1,6,1,1615000750,"בדיקה והתאמת כ""א ",81100,  -   ,"  20,000 ","  20,000 "
1,5,7,0,0,0,5,1,6,1,1615000751,יעוץ ,81100,"  244,939 ","  254,500 ","  270,000 "
2,5,7,0,0,0,5,1,6,1,1615000752,עבודות קבלניות ,81100,  -   ,"  93,000 ","  100,000 "
3,5,7,0,0,0,5,1,6,1,1615000753,ארכיון ממוחשב ,81100,  -   ,"  15,000 ","  20,000 "
4,5,7,0,0,0,5,1,6,1,1615000754,שיפור איכות השירות ,81100,  -   ,"  156,000 ","  380,000 "
5,5,7,0,0,0,5,1,6,1,1615000755,הטמעת תהליך ארגוני ונהלי ,81100,  -   ,  -   ,  -   
9,6,7,0,0,0,5,1,6,1,1615000769,שירות לאומי ,81100,  -   ,"  12,000 ","  18,000 "
1,8,7,0,0,0,5,1,6,1,1615000781,הוצאות רווחה לעובד ,81100,  -   ,"  24,000 ","  24,000 "
0,3,9,0,0,0,5,1,6,1,1615000930,שיפור סביבת העבודה לעובד ,81100,  -   ,  -   ,"  10,000 "
0,4,4,1,0,0,5,1,6,1,1615001440,ביטוח נאמנות ,81100,"  4,936 ","  4,900 ","  5,000 "
6,8,9,1,0,0,5,1,6,1,1615001986,הוצאה מותנית פרסום והדפסו,81100,  -   ,  -   ,"  10,000 "
0,4,4,2,0,0,5,1,6,1,1615002440,ביטוח אחריות נושאי משרה ,81100,"  152,800 ","  152,800 ","  156,600 "
6,8,9,2,0,0,5,1,6,1,1615002986,"ה.מותנית בדיקה והתאמת כ""א",81100,  -   ,  -   ,"  10,000 "
6,8,9,3,0,0,5,1,6,1,1615003986,הוצאה מותנית עבודות קבלני,81100,  -   ,  -   ,"  20,000 "
6,8,9,4,0,0,5,1,6,1,1615004986,ה.מ.-ליווי הטמעת תהליך אר,81100,  -   ,  -   ,"  250,000 "
6,8,9,5,0,0,5,1,6,1,1615005986,ה.מ.-הוצאות רווחה לעובד ,81100,  -   ,  -   ,"  26,000 "
0,1,1,0,0,1,5,1,6,1,1615100110,שכר קובע ,81300,"  417,812 ","  415,900 ","  420,579 "
0,2,1,0,0,1,5,1,6,1,1615100120,תוספות שאינן בשכר קובע ,81300,"  204,528 ","  199,281 ","  200,184 "
0,3,1,0,0,1,5,1,6,1,1615100130,שעות נוספות ,81300,"  24,460 ","  22,363 ","  21,940 "
0,4,1,0,0,1,5,1,6,1,1615100140,החזר הוצאות ,81300,"  139,251 ","  121,239 ","  118,283 "
1,8,1,0,0,1,5,1,6,1,1615100181,הפרשות סוציאליות ,81300,"  111,901 ","  108,906 ","  109,566 "
2,8,1,0,0,1,5,1,6,1,1615100182,מיסים ועלויות ,81300,"  59,331 ","  57,318 ","  57,423 "
1,1,5,0,0,1,5,1,6,1,1615100511,אירוח וכיבוד ,81300,  -   ,  475 ,  500 
3,2,5,0,0,1,5,1,6,1,1615100523,דמי חבר בארגונים ,81300,"  930,515 ","  900,000 ","  1,000,000 "
0,4,5,0,0,1,5,1,6,1,1615100540,הוצאות תקשורת ,81300,  -   ,  -   ,  -   
0,5,5,0,0,1,5,1,6,1,1615100550,פרסום והדפסות ,81300,"  2,862 ","  7,600 ","  8,000 "
1,7,5,0,0,1,5,1,6,1,1615100571,מיכון-מערכות פי.סי. ,81300,"  7,740 ","  8,100 ","  8,200 "
2,7,5,0,0,1,5,1,6,1,1615100572,מיכון-ניהול נוכחות ,81300,"  12,760 ","  13,400 ","  13,500 "
4,7,5,0,0,1,5,1,6,1,1615100574,תקשורת מחשבים ,81300,"  6,904 ","  7,200 ","  7,300 "
5,7,5,0,0,1,5,1,6,1,1615100575,רישוי תוכנות ,81300,"  6,376 ","  7,000 ","  7,000 "
9,7,5,0,0,1,5,1,6,1,1615100579,מערך דיווח נוכחות ממוחשב ,81300,  -   ,  -   ,  -   
0,8,5,0,0,1,5,1,6,1,1615100580,הוצאות ארגוניות ,81300,  -   ,  855 ,  900 
2,4,7,0,0,1,5,1,6,1,1615100742,אחזקת שעוני נוכחות ,81300,"  10,049 ","  22,325 ","  22,000 "
2,5,7,0,0,1,5,1,6,1,1615100752,חוות דעת רפואית ,81300,"  4,946 ","  30,000 ","  15,000 "
3,5,7,0,0,1,5,1,6,1,1615100753,מודול שליטה ובקרה שעוני נ,81300,  -   ,  -   ,  -   
0,3,9,0,0,1,5,1,6,1,1615100930,רכישת שעוני נוכחות ,81300,"  6,796 ","  9,500 ","  10,000 "
6,8,9,0,0,1,5,1,6,1,1615100986,ה.מ.-מודול שליטה שעוני נו,81300,  -   ,  -   ,"  25,000 "
0,1,1,0,0,2,5,1,6,1,1615200110,שכר קובע ,81400,"  402,017 ","  388,297 ","  372,868 "
0,2,1,0,0,2,5,1,6,1,1615200120,תוספות שאינן בשכר קובע ,81400,"  116,964 ","  110,993 ","  62,521 "
0,3,1,0,0,2,5,1,6,1,1615200130,שעות נוספות ,81400,  486 ,  107 ,"  11,319 "
0,4,1,0,0,2,5,1,6,1,1615200140,החזר הוצאות ,81400,"  93,795 ","  93,592 ","  73,080 "
1,8,1,0,0,2,5,1,6,1,1615200181,הפרשות סוציאליות ,81400,"  93,292 ","  89,870 ","  81,603 "
2,8,1,0,0,2,5,1,6,1,1615200182,מיסים ועלויות ,81400,"  46,352 ","  44,858 ","  39,420 "
1,1,5,0,0,2,5,1,6,1,1615200511,אירוח וכיבוד ,81400,  -   ,  475 ,  500 
2,1,5,0,0,2,5,1,6,1,1615200512,"אש""ל ונסיעות ",81400,  -   ,  500 ,  500 
2,2,5,0,0,2,5,1,6,1,1615200522,ספרות מקצועית ,81400,  733 ,"  1,800 ","  1,800 "
4,2,5,0,0,2,5,1,6,1,1615200524,"השתתפות בהוצאות בי""הד למש",81400,  -   ,  -   ,"  40,000 "
0,4,5,0,0,2,5,1,6,1,1615200540,הוצאות תקשורת ,81400,  -   ,  -   ,  -   
0,5,5,0,0,2,5,1,6,1,1615200550,פרסום והדפסות ,81400,  728 ,"  7,600 ","  8,000 "
4,7,5,0,0,2,5,1,6,1,1615200574,תקשורת מחשבים ,81400,"  2,402 ","  2,500 ","  2,500 "
5,7,5,0,0,2,5,1,6,1,1615200575,תוכנת תקינה ,81400,  -   ,"  10,000 ",  -   
0,8,5,0,0,2,5,1,6,1,1615200580,הוצאות ארגוניות ,81400,  -   ,  760 ,  800 
0,1,1,0,0,4,5,1,6,1,1615400110,שכר קובע ,81110,"  355,453 ","  341,298 ","  368,706 "
0,2,1,0,0,4,5,1,6,1,1615400120,תוספות שאינן בשכר קובע ,81110,"  137,559 ","  129,967 ","  138,514 "
0,3,1,0,0,4,5,1,6,1,1615400130,שעות נוספות ,81110,  399 ,  323 ,  829 
0,4,1,0,0,4,5,1,6,1,1615400140,החזר הוצאות ,81110,"  112,218 ","  96,398 ","  70,035 "
1,8,1,0,0,4,5,1,6,1,1615400181,הפרשות סוציאליות ,81110,"  86,985 ","  82,307 ","  85,361 "
2,8,1,0,0,4,5,1,6,1,1615400182,מיסים ועלויות ,81110,"  45,699 ","  42,893 ","  43,625 "
6,7,5,0,0,4,5,1,6,1,1615400576,מערכת ניהול ימי מחלה מורי,81110,"  72,113 ",  -   ,"  13,688 "
0,8,5,0,0,4,5,1,6,1,1615400580,הוצאות אירגוניות ,81110,  -   ,  -   ,"  2,500 "
0,1,1,0,0,1,6,1,6,1,1616100110,שכר קובע ,82100,"  207,591 ","  365,341 ","  410,418 "
0,2,1,0,0,1,6,1,6,1,1616100120,תוספות שאינן בשכר קובע ,82100,"  18,040 ","  31,034 ","  25,477 "
0,3,1,0,0,1,6,1,6,1,1616100130,שעות נוספות ,82100,  -   ,  -   ,"  2,839 "
0,4,1,0,0,1,6,1,6,1,1616100140,החזר הוצאות ,82100,"  99,069 ","  166,048 ","  183,070 "
1,8,1,0,0,1,6,1,6,1,1616100181,הפרשות סוציאליות ,82100,"  61,464 ","  107,735 ","  110,549 "
2,8,1,0,0,1,6,1,6,1,1616100182,מיסים ועלויות ,82100,"  25,084 ","  43,632 ","  46,948 "
1,1,5,0,0,1,6,1,6,1,1616100511,אירוח וכיבוד ,82100,"  4,469 ","  7,695 ","  8,100 "
2,1,5,0,0,1,6,1,6,1,1616100512,"נסיעות ואש""ל ",82100,  -   ,  500 ,  500 
2,2,5,0,0,1,6,1,6,1,1616100522,ספרות מקצועית ,82100,  -   ,  -   ,  -   
0,4,5,0,0,1,6,1,6,1,1616100540,הוצאות תקשורת ,82100,  -   ,  -   ,  -   
0,5,5,0,0,1,6,1,6,1,1616100550,פרסום והדפסות ,82100,  -   ,"  4,750 ","  10,000 "
5,7,5,0,0,1,6,1,6,1,1616100575,תוכנת השתלמויות ,82100,  -   ,"  2,000 ","  22,000 "
0,8,5,0,0,1,6,1,6,1,1616100580,הוצאות ארגוניות ,82100,  -   ,  -   ,  -   
0,1,7,0,0,1,6,1,6,1,1616100710,הסעות והובלות ,82100,  -   ,  -   ,  -   
0,5,7,0,0,1,6,1,6,1,1616100750,הפעלת מערך הדרכה ומשוב ,82100,  -   ,"  65,300 ",  -   
1,5,7,0,0,1,6,1,6,1,1616100751,יעוץ להפעלת מערך הדרכה ,82100,  -   ,"  24,000 ",  -   
2,5,7,0,0,1,6,1,6,1,1616100752,אימון אישי למנהלים ,82100,  -   ,  -   ,"  85,000 "
3,5,7,0,0,1,6,1,6,1,1616100753,סדנאות ניהול ,82100,  -   ,  -   ,"  70,000 "
0,8,7,0,0,1,6,1,6,1,1616100780,הדרכות וטיפוח העובד ,82100,"  66,949 ","  218,000 ","  8,000 "
0,5,7,1,0,1,6,1,6,1,1616101750,הדרכה-מנהל כללי ,82100,  -   ,"  16,418 ","  16,418 "
0,5,7,2,0,1,6,1,6,1,1616102750,הדרכה-רישוי עסקים ,82100,  -   ,"  8,085 ","  8,084 "
0,5,7,3,0,1,6,1,6,1,1616103750,הדרכה-הנדסה ,82100,  -   ,"  11,368 ","  11,367 "
0,5,7,4,0,1,6,1,6,1,1616104750,הדרכה-חינוך ,82100,  -   ,"  56,711 ","  56,713 "
0,5,7,5,0,1,6,1,6,1,1616105750,"הדרכה-שפ""ע ",82100,  -   ,"  24,248 ","  24,248 "
0,5,7,6,0,1,6,1,6,1,1616106750,הדרכה-רווחה ,82100,  -   ,"  37,634 ","  37,635 "
0,5,7,7,0,1,6,1,6,1,1616107750,הדרכה-גזברות ,82100,  -   ,"  12,125 ","  12,124 "
0,5,7,8,0,1,6,1,6,1,1616108750,הדרכה-משאבי אנוש ,82100,  -   ,"  6,064 ","  6,064 "
0,5,7,9,0,1,6,1,6,1,1616109750,הדרכה-פיקוח ,82100,  -   ,"  9,347 ","  9,347 "
0,1,1,0,0,2,6,1,6,1,1616200110,שכר קובע ,82150,  -   ,  -   ,  -   
0,2,1,0,0,2,6,1,6,1,1616200120,תוספות שאינן בשכר קובע ,82150,  -   ,  -   ,  -   
0,3,1,0,0,2,6,1,6,1,1616200130,שעות נוספות ,82150,  -   ,  -   ,  -   
0,4,1,0,0,2,6,1,6,1,1616200140,החזר הוצאות ,82150,  -   ,  -   ,  -   
1,8,1,0,0,2,6,1,6,1,1616200181,הפרשות סוציאליות ,82150,  -   ,  -   ,  -   
2,8,1,0,0,2,6,1,6,1,1616200182,מיסים ועלויות ,82150,  -   ,  -   ,  -   
1,1,5,0,0,3,6,1,6,1,1616300511,אירוח וכיבוד ,82200,  41 ,"  3,800 ","  4,000 "
2,1,5,0,0,3,6,1,6,1,1616300512,"נסיעות ואש""ל ",82200,  -   ,  500 ,  500 
1,2,5,0,0,3,6,1,6,1,1616300521,השתלמויות ,82200,"  9,830 ","  17,100 ","  17,100 "
0,8,5,0,0,3,6,1,6,1,1616300580,הוצאות ארגוניות ,82200,  13 ,"  3,800 ","  4,000 "
1,1,5,0,0,4,6,1,6,1,1616400511,אירוח וכיבוד ,82300,  -   ,  -   ,  -   
0,5,7,0,0,4,6,1,6,1,1616400750,עבודות קבלניות ,82300,  -   ,"  10,000 ","  10,000 "
0,8,7,0,0,4,6,1,6,1,1616400780,הוצאות פעולה ,82300,  -   ,"  92,800 ","  106,000 "
6,8,9,0,0,4,6,1,6,1,1616400986,הוצאה מותנית לפעולות ,82300,  -   ,  -   ,"  100,000 "
1,1,5,0,0,5,6,1,6,1,1616500511,אירוח וכיבוד ,82400,"  20,000 ","  38,000 ","  40,000 "
0,5,7,0,0,5,6,1,6,1,1616500750,עבודות קבלניות ,82400,"  6,611 ","  17,000 ","  17,000 "
0,8,7,0,0,5,6,1,6,1,1616500780,הוצאות פעולה ,82400,"  57,204 ","  43,000 ","  43,000 "
1,8,7,0,0,6,6,1,6,1,1616600781,ימי גיבוש-מנהל כללי ,82500,  -   ,  -   ,"  52,988 "
2,8,7,0,0,6,6,1,6,1,1616600782,ימי גיבוש-רישוי עסקים ,82500,  -   ,  -   ,"  8,782 "
3,8,7,0,0,6,6,1,6,1,1616600783,ימי גיבוש-הנדסה ,82500,  -   ,  -   ,"  22,542 "
4,8,7,0,0,6,6,1,6,1,1616600784,ימי גיבוש-חינוך ,82500,  -   ,  -   ,"  263,476 "
5,8,7,0,0,6,6,1,6,1,1616600785,"ימי גיבוש-שפ""ע ",82500,  -   ,  -   ,"  65,869 "
6,8,7,0,0,6,6,1,6,1,1616600786,ימי גיבוש-רווחה ,82500,  -   ,  -   ,"  57,379 "
7,8,7,0,0,6,6,1,6,1,1616600787,ימי גיבוש-גזברות ,82500,  -   ,  -   ,"  33,666 "
8,8,7,0,0,6,6,1,6,1,1616600788,ימי גיבוש-משאבי אנוש ,82500,  -   ,  -   ,"  7,612 "
9,8,7,0,0,6,6,1,6,1,1616600789,ימי גיבוש-פיקוח ,82500,  -   ,  -   ,"  26,055 "
0,1,1,0,0,0,7,1,6,1,1617000110,שכר קובע ,14100,"  2,183,493 ","  2,234,613 ","  2,684,497 "
0,2,1,0,0,0,7,1,6,1,1617000120,תוספות שאינן בשכר קובע ,14100,"  102,786 ","  104,078 ","  109,878 "
0,3,1,0,0,0,7,1,6,1,1617000130,שעות נוספות ,14100,"  18,223 ","  16,400 ","  37,285 "
0,4,1,0,0,0,7,1,6,1,1617000140,החזר הוצאות ,14100,"  411,321 ","  422,195 ","  432,308 "
1,8,1,0,0,0,7,1,6,1,1617000181,הפרשות סוציאליות ,14100,"  462,019 ","  477,072 ","  555,598 "
2,8,1,0,0,0,7,1,6,1,1617000182,מיסים ועלויות ,14100,"  208,126 ","  213,102 ","  251,092 "
0,2,3,0,0,0,7,1,6,1,1617000320,תוס. שאינן בשכר קובע ,14100,  -   ,  -   ,  -   
0,4,4,0,0,0,7,1,6,1,1617000440,ביטוח אחריות מקצועית ,14100,"  19,310 ","  19,300 ","  19,800 "
1,1,5,0,0,0,7,1,6,1,1617000511,אירוח וכיבוד ,14100,"  6,247 ","  8,550 ","  8,000 "
2,1,5,0,0,0,7,1,6,1,1617000512,"אש""ל ונסיעות ",14100,  1 ,"  1,000 ","  1,000 "
1,2,5,0,0,0,7,1,6,1,1617000521,השתלמויות וכנסים ,14100,  -   ,"  6,900 ","  10,000 "
2,2,5,0,0,0,7,1,6,1,1617000522,ספרות מקצועית ,14100,"  38,169 ","  48,000 ","  48,000 "
3,2,5,0,0,0,7,1,6,1,1617000523,"דמי חבר בלשכת עו""ד ",14100,"  13,660 ","  20,000 ","  20,000 "
0,4,5,0,0,0,7,1,6,1,1617000540,הוצאות תקשורת ,14100,"  31,784 ","  31,900 ","  35,100 "
0,5,5,0,0,0,7,1,6,1,1617000550,פרסום והדפסות ,14100,"  2,125 ","  4,750 ","  4,750 "
1,6,5,0,0,0,7,1,6,1,1617000561,צילום מסמכים ,14100,"  8,622 ","  7,000 ","  9,800 "
4,7,5,0,0,0,7,1,6,1,1617000574,תקשורת מחשבים ,14100,  -   ,  -   ,  -   
0,8,5,0,0,0,7,1,6,1,1617000580,הוצאות אירגוניות ,14100,"  3,145 ","  11,400 ","  15,000 "
2,8,5,0,0,0,7,1,6,1,1617000582,הוצאות משפטיות ,14100,"  9,426 ","  2,500 ","  2,500 "
0,1,7,0,0,0,7,1,6,1,1617000710,הובלות והסעות קבלניות ,14100,  -   ,"  5,000 ","  5,000 "
1,3,7,0,0,0,7,1,6,1,1617000731,דלק ,14100,"  2,068 ","  17,000 ","  18,000 "
5,3,7,0,0,0,7,1,6,1,1617000735,השכרת רכב ,14100,"  4,955 ","  41,500 ","  42,100 "
3,4,7,0,0,0,7,1,6,1,1617000743,רכישת כלים מכשירים וציוד ,14100,"  21,344 ","  17,100 ","  17,100 "
0,5,7,0,0,0,7,1,6,1,1617000750,"שכ""ט -עו""ד ויועצים ",14100,"  78,338 ","  20,000 ","  50,000 "
1,5,7,0,0,0,7,1,6,1,1617000751,איתור ובדיקת חייבים ,14100,"  12,952 ","  25,000 ","  32,500 "
2,5,7,0,0,0,7,1,6,1,1617000752,מערכת מיחשוב ניהול תמיכות,14100,  -   ,  -   ,  -   
9,6,7,0,0,0,7,1,6,1,1617000769,שירות לאומי ,14100,  -   ,"  12,000 ","  18,000 "
0,8,7,0,0,0,7,1,6,1,1617000780,"אגרות פתיחת תיקי הוצל""פ ",14100,  -   ,  -   ,  -   
2,8,7,0,0,0,7,1,6,1,1617000782,הוצאות משפטיות ,14100,  -   ,  -   ,  -   
0,1,1,0,0,2,7,1,6,1,1617200110,שכר קובע ,14200,"  136,997 ","  132,135 ","  147,236 "
0,2,1,0,0,2,7,1,6,1,1617200120,תוספות שאינן בשכר קובע ,14200,"  12,972 ","  12,329 ","  12,531 "
0,3,1,0,0,2,7,1,6,1,1617200130,שעות נוספות ,14200,  -   ,  -   ,  -   
0,4,1,0,0,2,7,1,6,1,1617200140,החזר הוצאות ,14200,"  3,640 ","  3,459 ","  3,534 "
1,8,1,0,0,2,7,1,6,1,1617200181,הפרשות סוציאליות ,14200,"  21,574 ","  20,763 ","  23,116 "
2,8,1,0,0,2,7,1,6,1,1617200182,מיסים ועלויות ,14200,"  11,659 ","  11,243 ","  12,368 "
0,1,4,0,0,2,7,1,6,1,1617200410,"שכ""ד ודמי אחזקה ",14200,  -   ,"  97,487 ","  97,487 "
0,6,7,0,0,2,7,1,6,1,1617200760,ימי שיפוט ,14200,  -   ,"  189,644 ","  189,644 "
5,0,1,0,0,2,8,1,6,1,1618200105,עובדים זמניים ,13500,  -   ,"  27,000 ",  -   
0,1,1,0,0,2,8,1,6,1,1618200110,שכר קובע ,13500,"  201,777 ","  182,790 ","  202,972 "
0,2,1,0,0,2,8,1,6,1,1618200120,תוספות שאינן בשכר קובע ,13500,"  37,456 ","  32,605 ","  37,368 "
0,3,1,0,0,2,8,1,6,1,1618200130,שעות נוספות ,13500,  490 ,  449 ,  145 
0,4,1,0,0,2,8,1,6,1,1618200140,החזר הוצאות ,13500,"  72,072 ","  67,983 ","  54,426 "
1,8,1,0,0,2,8,1,6,1,1618200181,הפרשות סוציאליות ,13500,"  41,753 ","  37,828 ","  40,431 "
2,8,1,0,0,2,8,1,6,1,1618200182,מיסים ועלויות ,13500,"  23,574 ","  21,464 ","  22,297 "
1,1,5,0,0,2,8,1,6,1,1618200511,אירוח וכיבוד ,13500,  -   ,  475 ,  500 
2,2,5,0,0,2,8,1,6,1,1618200522,ספרות מקצועית ,13500,  384 ,  500 ,  300 
0,4,5,0,0,2,8,1,6,1,1618200540,הוצאות תקשורת ,13500,"  27,461 ","  27,700 ","  35,400 "
0,7,5,0,0,2,8,1,6,1,1618200570,מיכון יחידת המיחשוב ,13500,"  72,276 ","  75,700 ","  76,500 "
3,7,5,0,0,2,8,1,6,1,1618200573,מיכון-ניהול אוכלוסין ,13500,"  21,757 ","  22,800 ","  23,000 "
4,7,5,0,0,2,8,1,6,1,1618200574,תקשורת מחשבים ,13500,"  27,095 ",  -   ,  -   
5,7,5,0,0,2,8,1,6,1,1618200575,רישוי תוכנות ,13500,"  30,643 ","  373,000 ","  373,000 "
8,7,5,0,0,2,8,1,6,1,1618200578,אחזקת אתר אינטרנט עירוני ,13500,  -   ,  -   ,  -   
0,8,5,0,0,2,8,1,6,1,1618200580,הוצאות אירגוניות ,13500,  923 ,"  1,900 ","  1,900 "
3,4,7,0,0,2,8,1,6,1,1618200743,רכישת כלים מכשירים וציוד ,13500,"  13,822 ","  17,100 ","  20,000 "
