,,,,,,,,,,חשבון ,שם חשבון ,מחלקה , ביצוע 2010  , תקציב 2011 מע , הצעת תקציב 20 
5,2,9,0,1,9,4,1,3,1,1314910925,חומרים ז-ט יא'-יב' ,45900,"  -17,503 ","  -19,000 ","  -17,500 "
1,2,9,1,1,9,4,1,3,1,1314911921,"סל תלמיד לעולה/חט""ב ",45900,  -   ,  -   ,  -   
0,4,4,0,0,1,5,1,3,1,1315100440,"פרוייקט אומץ-אמי""ת ",45000,"  -218,406 ","  -200,000 ","  -200,000 "
0,2,9,0,0,1,5,1,3,1,1315100920,הסעות השתלמות למורים ,45000,"  -5,137 ",  -   ,  -   
2,2,9,0,0,1,5,1,3,1,1315100922,העברה מיועדת ,45000,  -   ,  -100 ,  -100 
3,2,9,0,0,1,5,1,3,1,1315100923,"תפ""ן-תוכנית פדגוגית ",45000,  -   ,  -   ,  -   
5,2,9,0,0,1,5,1,3,1,1315100925,הסעת עובדי הוראה ,45000,"  -31,748 ","  -24,000 ","  -24,000 "
6,2,9,0,0,1,5,1,3,1,1315100926,פרוייקט אומץ מנע ונחשון ,45000,"  -302,678 ","  -280,000 ","  -302,000 "
7,2,9,0,0,1,5,1,3,1,1315100927,בתי ספר מקדמי בריאות ,45000,  -   ,  -   ,  -   
8,2,9,0,0,1,5,1,3,1,1315100928,שעות גיל על יסודי ,45000,  -   ,  -   ,  -   
1,2,9,0,0,4,5,1,3,1,1315400921,סל תלמיד לעולה ,45910,  -   ,  -   ,"  -1,000 "
4,2,9,0,0,4,5,1,3,1,1315400924,דמי בחינות ,45910,  -   ,  -   ,  -   
6,2,9,0,0,4,5,1,3,1,1315400926,תשלומי הורים חומרים ,45910,"  -6,569 ","  -13,000 ","  -16,772 "
7,2,9,0,0,4,5,1,3,1,1315400927,אגרת שכפול פר תלמיד ,45910,"  -5,448 ","  -3,800 ","  -6,500 "
1,2,9,1,0,4,5,1,3,1,1315401921,תגבור למדעי היהדות ,45910,"  -268,596 ","  -166,599 ","  -197,000 "
2,2,9,1,0,4,5,1,3,1,1315401922,העברה מיועדת ,45910,  -   ,  -   ,  -   
3,2,9,1,0,4,5,1,3,1,1315401923,דמי שתיה למורים ,45910,"  -2,148 ","  -2,384 ","  -2,132 "
7,2,9,1,0,4,5,1,3,1,1315401927,חינוך תעבורתי ,45910,  -   ,  -   ,  -   
8,2,9,1,0,4,5,1,3,1,1315401928,דמי שכפול על יסודי ,45910,"  -7,186 ","  -6,906 ","  -5,036 "
9,2,9,1,0,4,5,1,3,1,1315401929,רכב מנהלים ,45910,"  -9,857 ","  -9,856 ","  -9,872 "
1,2,9,2,0,4,5,1,3,1,1315402921,חינוך תעבורתי ,45210,  -   ,  -   ,  -   
2,2,9,2,0,4,5,1,3,1,1315402922,העברה מיועדת ,45210,  -   ,  -   ,  -   
3,2,9,2,0,4,5,1,3,1,1315402923,חוגים תורניים ,45210,  -   ,  -   ,  -   
4,2,9,2,0,4,5,1,3,1,1315402924,השתתפות בעלות חומרים ,45900,  -   ,  -   ,  -   
5,2,9,2,0,4,5,1,3,1,1315402925,השתתפות בקניות ,45900,  -   ,  -   ,  -   
6,2,9,2,0,4,5,1,3,1,1315402926,תשלומי הורים חומרים ,45210,  -   ,  100 ,  -   
7,2,9,2,0,4,5,1,3,1,1315402927,אגרת שכפול פר תלמיד ,45210,  -   ,  100 ,  -   
8,2,9,2,0,4,5,1,3,1,1315402928,רבנים בבתי ספר ,45210,  -   ,  -   ,  -   
9,2,9,2,0,4,5,1,3,1,1315402929,גמול טיולים ,45910,"  -31,370 ","  -30,529 ","  -33,376 "
0,3,4,1,1,4,5,1,3,1,1315411430,השתת.רשת אמי'ת ,45200,"  -1,125,175 ","  -1,300,000 ","  -940,000 "
1,2,9,2,1,4,5,1,3,1,1315412921,השתתפות בשכר הוראה ,45910,"  -2,349,142 ","  -2,339,779 ","  -2,662,600 "
4,2,9,2,1,4,5,1,3,1,1315412924,"בחינות בגרות אחה""צ ",45910,"  -1,391 ",  -   ,  -   
5,2,9,2,1,4,5,1,3,1,1315412925,קרן השתלמות ,45910,"  -142,011 ","  -134,926 ","  -166,000 "
6,2,9,2,1,4,5,1,3,1,1315412926,שיעורי עזר לעולים ,45910,  -   ,  -   ,"  -5,000 "
7,2,9,2,1,4,5,1,3,1,1315412927,סל תלמיד לעולי אתיופיה ,45910,  -354 ,  -   ,"  -1,000 "
1,2,9,0,2,4,5,1,3,1,1315420921,השתתפות בשכר מנהלה ,45900,  -   ,  -   ,  -   
5,2,2,1,2,4,5,1,3,1,1315421225,אגרת תלמידי חוץ ,45900,  -   ,  -   ,  -   
9,9,4,1,2,4,5,1,3,1,1315421499,דמי בחינות ,45900,  -   ,  -   ,  -   
0,4,5,1,2,4,5,1,3,1,1315421540,החזרי ביטוח ,45900,  -   ,  -   ,  -   
1,2,9,1,2,4,5,1,3,1,1315421921,השתתפות בשכר הוראה ,45900,"  -2,900,768 ","  -3,046,027 ","  -3,300,000 "
2,2,9,1,2,4,5,1,3,1,1315421922,העברה מיועדת ,45900,  -   ,  -   ,  -   
4,2,9,1,2,4,5,1,3,1,1315421924,"השתת בפרוייקטים/מלב""ם ",45900,"  -13,756 ","  -20,629 ",  -   
5,2,9,1,2,4,5,1,3,1,1315421925,מענקי השתלמות ,45900,  -   ,  -   ,  -   
6,2,9,1,2,4,5,1,3,1,1315421926,חוגים ושעורי עזר ,45900,"  -368,750 ","  -146,114 ","  -501,600 "
7,2,9,1,2,4,5,1,3,1,1315421927,"טיפוח ע""י לקידום בגרות ",45900,"  -6,208 ",  -   ,  -   
9,2,9,1,2,4,5,1,3,1,1315421929,רכב מנהלים וסגנים ,45900,"  -9,857 ","  -9,856 ","  -9,900 "
1,2,9,2,2,4,5,1,3,1,1315422921,"בחינות בגרות אחה""צ ",45900,  -   ,  -   ,  -   
4,2,9,2,2,4,5,1,3,1,1315422924,"מוביל בי""ס מניעת סמים ",45900,  -   ,  -   ,  -   
6,2,9,2,2,4,5,1,3,1,1315422926,תשלומי הורים חומרים ,45900,  -   ,  -   ,  -   
7,2,9,2,2,4,5,1,3,1,1315422927,אגרת שכפול פר תלמיד ,45900,"  -4,183 ","  -5,000 ","  -5,000 "
8,2,9,2,2,4,5,1,3,1,1315422928,דמי שכפול על יסודי ,45900,"  -4,140 ","  -4,000 ","  -4,000 "
9,2,9,2,2,4,5,1,3,1,1315422929,גמול טיולים-בית חוץ ,45900,"  -33,006 ","  -29,365 ","  -35,000 "
1,2,9,3,2,4,5,1,3,1,1315423921,סל תלמיד לעולה ,45900,"  -18,816 ","  -14,000 ","  -15,000 "
3,2,9,3,2,4,5,1,3,1,1315423923,דמי שתיה למורים ,45900,"  -2,296 ","  -2,600 ","  -2,600 "
4,2,9,3,2,4,5,1,3,1,1315423924,דמי בחינות ,45900,  -   ,  -   ,  -   
5,2,9,3,2,4,5,1,3,1,1315423925,"קרן השתלמות לשכ""ל ",45900,"  -146,729 ","  -140,850 ","  -170,000 "
7,2,9,3,2,4,5,1,3,1,1315423927,שעות פרופסיונליות ,45900,  -   ,  -   ,  -   
1,2,9,4,2,4,5,1,3,1,1315424921,חינוך תעבורתי+ב.בדרכים ,45900,"  -5,170 ",  -   ,"  -16,000 "
6,2,9,4,2,4,5,1,3,1,1315424926,שיעורי עזר לנכים ,45900,"  -5,456 ","  -15,000 ","  -15,000 "
1,2,9,5,2,4,5,1,3,1,1315425921,תגבור למדעי היהדות ,45900,"  -439,746 ","  -302,974 ","  -487,000 "
4,2,9,5,2,4,5,1,3,1,1315425924,תלמידים עם צרכים מיוחדים ,45900,  -   ,  -   ,  -   
5,2,9,5,2,4,5,1,3,1,1315425925,הוראת המקצוע/מטה קרמינצר ,45900,  -   ,  -   ,  -   
7,2,9,5,2,4,5,1,3,1,1315425927,סל תלמיד לעולי אתיופיה ,45900,"  -30,828 ",  -   ,"  -20,000 "
1,2,9,0,0,7,5,1,3,1,1315700921,השתתפות בשכר מנהלה ,45100,  -   ,  -   ,  -   
4,2,9,1,0,7,5,1,3,1,1315701924,השתתפות בעלות חומרים ,45100,  -   ,  -   ,  -   
5,2,9,1,0,7,5,1,3,1,1315701925,השתתפות בקניות ,45100,  -   ,  -   ,  -   
4,2,9,3,0,7,5,1,3,1,1315703924,השתתפות בעלות חומרים ,45300,  -   ,  -   ,  -   
5,2,9,3,0,7,5,1,3,1,1315703925,השתתפות בקניות ,45300,  -   ,  -   ,  -   
4,2,9,5,0,7,5,1,3,1,1315705924,השתתפות בעלות חומרים ,46120,  -   ,  -   ,  -   
5,2,9,5,0,7,5,1,3,1,1315705925,השתתפות בקניות ,46120,  -   ,  -   ,  -   
4,2,9,6,0,7,5,1,3,1,1315706924,השתתפות בעלות חומרים ,45600,  -   ,  -   ,  -   
5,2,9,6,0,7,5,1,3,1,1315706925,השתתפות בקניות ,45600,  -   ,  -   ,  -   
4,2,9,7,0,7,5,1,3,1,1315707924,השתתפות בעלות חומרים ,46110,  -   ,  -   ,  -   
5,2,9,7,0,7,5,1,3,1,1315707925,השתתפות בקניות ,46110,  -   ,  -   ,  -   
4,2,9,9,0,7,5,1,3,1,1315709924,השתתפות בעלות חומרים ,46100,  -   ,  -   ,  -   
5,2,9,9,0,7,5,1,3,1,1315709925,השתתפות בקניות ,46100,  -   ,  -   ,  -   
1,2,9,0,1,7,5,1,3,1,1315710921,סל תלמיד לעולה ,45100,  -   ,  -   ,  -   
3,2,9,0,1,7,5,1,3,1,1315710923,דמי שתיה למורים ,45100,"  -6,888 ","  -6,247 ","  -6,888 "
5,2,9,0,1,7,5,1,3,1,1315710925,"קרן השתלמות לשכ""ל ",45100,"  -472,612 ","  -487,405 ","  -484,631 "
5,2,2,1,1,7,5,1,3,1,1315711225,אגרת תלמידי חוץ ,45100,  -   ,  -   ,  -   
0,9,4,1,1,7,5,1,3,1,1315711490,"שכ""ל יג יד ",45100,  -   ,  -   ,  -   
9,9,4,1,1,7,5,1,3,1,1315711499,דמי בחינות ,45100,  -   ,  -   ,  -   
0,4,5,1,1,7,5,1,3,1,1315711540,החזרי ביטוח ,45100,  -   ,  -   ,  -   
1,5,6,1,1,7,5,1,3,1,1315711651,דמי שימוש במבנה ,45100,  -   ,  -   ,  -   
1,2,9,1,1,7,5,1,3,1,1315711921,השתתפות בשכר הוראה ,45100,"  -9,640,492 ","  -9,552,000 ","  -10,100,000 "
2,2,9,1,1,7,5,1,3,1,1315711922,העברה מיועדת ,45100,"  -4,000 ",  -100 ,  -100 
3,2,9,1,1,7,5,1,3,1,1315711923,השתת במורים עולים ,45100,  -   ,"  -23,000 ",  -   
4,2,9,1,1,7,5,1,3,1,1315711924,"מלב""מ ",45100,  -   ,  -   ,  -   
5,2,9,1,1,7,5,1,3,1,1315711925,מענקי השתלמות ,45100,  -   ,  -   ,  -   
6,2,9,1,1,7,5,1,3,1,1315711926,חוגים+ש.עזר לעולים ,45100,"  -14,969 ","  -21,000 ",  -   
8,2,9,1,1,7,5,1,3,1,1315711928,הוראת שפות זרות ,45100,"  -31,294 ","  -28,099 ","  -35,149 "
9,2,9,1,1,7,5,1,3,1,1315711929,רכב מנהלים וסגנים ,45100,"  -16,258 ","  -16,257 ","  -16,283 "
1,2,9,2,1,7,5,1,3,1,1315712921,"בחינות בגרות אחה""צ ",45100,"  -1,212 ",  -   ,  -   
3,2,9,2,1,7,5,1,3,1,1315712923,הוראת הדמוקרטיה ,45100,  -   ,  -   ,  -   
4,2,9,2,1,7,5,1,3,1,1315712924,מסלול 7 משופר ,45100,"  -7,003 ",  -   ,"  -23,000 "
6,2,9,2,1,7,5,1,3,1,1315712926,תשלומי (הורים) חומרים ,45100,"  -38,781 ","  -64,000 ","  -40,000 "
7,2,9,2,1,7,5,1,3,1,1315712927,אגרת שכפול פר תלמיד ,45100,"  -19,777 ","  -18,000 ","  -26,254 "
8,2,9,2,1,7,5,1,3,1,1315712928,דמי שכפול על יסודי ,45100,"  -27,134 ","  -12,500 ","  -18,361 "
9,2,9,2,1,7,5,1,3,1,1315712929,גמול טיולים-חוץ בית ,45100,"  -131,341 ","  -129,445 ","  -135,414 "
9,9,4,3,1,7,5,1,3,1,1315713499,דמי בחינות ,46120,  -   ,  -   ,  -   
0,4,5,3,1,7,5,1,3,1,1315713540,החזרי ביטוח ,46120,  -   ,  -   ,  -   
0,5,6,3,1,7,5,1,3,1,1315713650,דמי שימוש-מזנון טוביהו ,46120,  -   ,  -   ,  -   
0,2,9,3,1,7,5,1,3,1,1315713920,השאלת ספרים ,46120,  -   ,  -   ,  -   
1,2,9,3,1,7,5,1,3,1,1315713921,השתתפות בשכר הוראה ,46120,"  -6,672,409 ","  -7,059,391 ","  -6,700,000 "
2,2,9,3,1,7,5,1,3,1,1315713922,העברה מיועדת ,46120,"  -2,500 ",  -   ,  -   
3,2,9,3,1,7,5,1,3,1,1315713923,הוראת הדמוקרטיה ,46120,  -   ,  -   ,  -   
6,2,9,3,1,7,5,1,3,1,1315713926,תשלומי הורים (חומרים( ,46120,"  -19,425 ","  -30,000 ","  -38,718 "
7,2,9,3,1,7,5,1,3,1,1315713927,אגרת שכפול פר תלמיד ,46120,"  -5,942 ","  -7,500 ","  -8,151 "
8,2,9,3,1,7,5,1,3,1,1315713928,דמי שכפול על יסודי ,46120,"  -16,581 ","  -9,000 ","  -10,524 "
9,2,9,3,1,7,5,1,3,1,1315713929,גמול טיולים-בית חוץ ,46120,"  -73,534 ","  -75,712 ","  -69,365 "
9,9,4,4,1,7,5,1,3,1,1315714499,דמי בחינות ,46120,  -   ,  -   ,  -   
1,2,9,4,1,7,5,1,3,1,1315714921,סל תלמיד לעולה ,46120,  -   ,  -   ,  -   
3,2,9,4,1,7,5,1,3,1,1315714923,מורים עולים ,46120,"  -13,581 ","  -12,400 ","  -17,333 "
4,2,9,4,1,7,5,1,3,1,1315714924,דמי בחינות ,46120,"  1,944 ",  -   ,  -   
5,2,9,4,1,7,5,1,3,1,1315714925,"קרן השתלמות לשכ""ל ",46120,"  -318,550 ","  -342,165 ","  -295,298 "
6,2,9,4,1,7,5,1,3,1,1315714926,דמי שתיה למורים ,46120,"  -4,641 ","  -5,700 ","  -4,592 "
7,2,9,4,1,7,5,1,3,1,1315714927,שעות פרופסיונליות ,46120,  -   ,  -   ,  -   
8,2,9,4,1,7,5,1,3,1,1315714928,הוראת שפות זרות ,46120,  -   ,  -   ,  -   
9,2,9,4,1,7,5,1,3,1,1315714929,רכב מנהלים וסגנים ,46120,"  -13,057 ","  -13,056 ","  -13,072 "
9,9,4,5,1,7,5,1,3,1,1315715499,דמי בחינות ,46110,  -   ,  -   ,  -   
0,4,5,5,1,7,5,1,3,1,1315715540,החזרי ביטוח ,46110,  -   ,  -   ,  -   
1,2,9,5,1,7,5,1,3,1,1315715921,השתתפות בשכר הוראה ,46110,"  -8,632,355 ","  -9,060,000 ","  -9,693,114 "
2,2,9,5,1,7,5,1,3,1,1315715922,העברה מיועדת ,46110,  -   ,  -   ,  -   
3,2,9,5,1,7,5,1,3,1,1315715923,מורים עולים ,46110,"  -29,469 ","  -32,466 ","  -33,000 "
5,2,9,5,1,7,5,1,3,1,1315715925,מענקי השתלמות ,46110,  -   ,  -   ,  -   
7,2,9,5,1,7,5,1,3,1,1315715927,שעות פרופסיונליות ,46110,"  -9,423 ",  -   ,"  -30,933 "
8,2,9,5,1,7,5,1,3,1,1315715928,הוראת שפות זרות ,46110,"  -7,819 ",  -   ,"  -24,896 "
9,2,9,5,1,7,5,1,3,1,1315715929,רכב מנהלים וסגנים ,46110,"  -16,258 ","  -16,257 ","  -16,283 "
1,2,9,6,1,7,5,1,3,1,1315716921,"בחינות בגרות אחה""צ ",46110,  -   ,  -   ,  -   
4,2,9,6,1,7,5,1,3,1,1315716924,דמי בחינות ,46110,  -   ,  -   ,  -   
6,2,9,6,1,7,5,1,3,1,1315716926,תשלומי (הורים) חומרים ,46110,"  -36,354 ","  -60,000 ","  -81,490 "
7,2,9,6,1,7,5,1,3,1,1315716927,אגרת שכפול פר תלמיד ,46110,"  -15,530 ","  -16,000 ","  -20,735 "
8,2,9,6,1,7,5,1,3,1,1315716928,דמי שכפול על יסודי ,46110,"  -26,641 ","  -14,000 ","  -17,303 "
9,2,9,6,1,7,5,1,3,1,1315716929,גמול טיולים-בית חוץ ,46110,"  -120,755 ","  -123,050 ","  -117,478 "
1,2,9,7,1,7,5,1,3,1,1315717921,סל תלמיד לעולה ,46110,  -   ,  -   ,  -   
3,2,9,7,1,7,5,1,3,1,1315717923,הוראת הדמוקרטיה ,46110,  -   ,  -   ,  -   
5,2,9,7,1,7,5,1,3,1,1315717925,"קרן השתלמות לשכ""ל ",46110,"  -490,923 ","  -517,503 ","  -460,274 "
7,2,9,7,1,7,5,1,3,1,1315717927,סל תלמיד לעולי אתיופיה ,46110,  133 ,  -   ,"  -2,000 "
8,2,9,7,1,7,5,1,3,1,1315717928,מועדון בית ספרי א-אתלטיקה,45100,  -   ,  -   ,  -   
9,2,9,7,1,7,5,1,3,1,1315717929,"מוביל בי""ס מניעת סמים ",46110,"  -4,290 ","  -4,288 ","  -4,290 "
1,2,9,8,1,7,5,1,3,1,1315718921,טיפוח בגרות אתיופים ,46110,"  -3,910 ",  -   ,  -   
3,2,9,8,1,7,5,1,3,1,1315718923,דמי שתיה למורים ,46110,"  -5,789 ","  -6,900 ","  -5,822 "
4,2,9,8,1,7,5,1,3,1,1315718924,מסלול 7 משופר ,46110,"  -21,608 ","  -22,297 ","  -21,414 "
5,2,9,8,1,7,5,1,3,1,1315718925,הוראת המקצוע/מטה קרמינצר ,46110,  -   ,  -   ,  -   
6,2,9,8,1,7,5,1,3,1,1315718926,"תפ""ן-מקיף רגר ",46110,  -   ,  -   ,  -   
8,2,9,8,1,7,5,1,3,1,1315718928,מועדון בית ספרי-מקיף רגר ,46110,  -   ,  -   ,  -   
1,2,9,9,1,7,5,1,3,1,1315719921,חינוך תעבורתי ,46110,"  -12,043 ",  -   ,"  -34,469 "
3,2,9,9,1,7,5,1,3,1,1315719923,חוגים+ש.עזר לעולים ,46110,  -   ,  -   ,  -   
1,2,9,1,2,7,5,1,3,1,1315721921,טיפוח בגר'.אתיופים ,45100,"  -6,278 ",  -   ,"  -7,000 "
3,2,9,1,2,7,5,1,3,1,1315721923,"תפ""ן-תוכנית פדגוגית נוספת",45100,  -   ,  -   ,  -   
7,2,9,1,2,7,5,1,3,1,1315721927,ש.פרופסיונליות ,45100,"  -50,802 ","  -43,600 ","  -62,000 "
1,2,9,2,2,7,5,1,3,1,1315722921,חינוך תעבורתי+ב.בדרכים ,45100,"  -8,633 ","  -21,000 ","  -27,566 "
4,2,9,2,2,7,5,1,3,1,1315722924,דמי בחינות ,45100,  -   ,  -   ,  -   
5,2,9,2,2,7,5,1,3,1,1315722925,הוראת המקצוע/מטה קרמינצר ,45100,"  -31,793 ","  -35,125 ","  -25,556 "
7,2,9,2,2,7,5,1,3,1,1315722927,סל תלמיד לעולי אתיופיה ,45100,  -   ,  -   ,"  -1,000 "
4,2,9,3,2,7,5,1,3,1,1315723924,סייעות כיתתיות ,45100,  -   ,  -   ,  -   
6,2,9,3,2,7,5,1,3,1,1315723926,שיעורי עזר לנכים ,45100,  -942 ,  -   ,  -   
1,2,9,4,2,7,5,1,3,1,1315724921,חינוך תעבורתי ,46120,"  -19,598 ","  -18,869 ","  -26,866 "
3,2,9,4,2,7,5,1,3,1,1315724923,גמול ריכוז ב.בדרכים ,46120,  -   ,  -   ,  -   
4,2,9,4,2,7,5,1,3,1,1315724924,מסלול 7 משופר ,46120,  -   ,  -   ,  -   
5,2,9,4,2,7,5,1,3,1,1315724925,הוראת המקצוע/מטה קרמינצר ,46120,  -   ,  -   ,  -   
6,2,9,4,2,7,5,1,3,1,1315724926,חוגים+ש.עזר לעולים ,46120,  -   ,  -   ,  -   
8,2,9,4,2,7,5,1,3,1,1315724928,שיעורי עזר לנכים ,46120,  -   ,  -   ,  -   
9,2,9,4,2,7,5,1,3,1,1315724929,"גמול ריכוז בתי""ס קטנים ",46120,  -   ,  -   ,  -   
1,2,9,5,2,7,5,1,3,1,1315725921,השתתפות בשכר מנהלה ,46120,  -   ,  -   ,  -   
4,2,9,5,2,7,5,1,3,1,1315725924,"תפ""ן-תוכנית פדגוגית נוספת",46120,  -   ,  -   ,  -   
6,2,9,5,2,7,5,1,3,1,1315725926,"פרוייקט אומץ מנ""ע ונחשון ",45100,  -   ,  -   ,  -   
8,2,9,5,2,7,5,1,3,1,1315725928,מועדון בית ספרי-טוביהו ,46120,  -   ,  -   ,  -   
1,2,9,6,2,7,5,1,3,1,1315726921,"טיפוח בגרות ע""י אתיופים ",46120,  -   ,  -   ,  -   
4,2,9,6,2,7,5,1,3,1,1315726924,סייעות כיתתיות ,46120,  -   ,  -   ,  -   
7,2,9,6,2,7,5,1,3,1,1315726927,סל תלמיד לעולי אתיופיה ,46120,  -800 ,  -   ,"  -1,000 "
1,2,9,0,3,7,5,1,3,1,1315730921,השתתפות בשכר מנהלה ,45300,  -   ,  -   ,  -   
5,2,2,1,3,7,5,1,3,1,1315731225,אגרת תלמידי חוץ ,45300,  -   ,  -   ,  -   
0,1,4,1,3,7,5,1,3,1,1315731410,"שכר לימוד י""ג י""ד ",45300,  -   ,  -   ,  -   
9,9,4,1,3,7,5,1,3,1,1315731499,דמי בחינות ,45300,  -   ,  -   ,  -   
0,4,5,1,3,7,5,1,3,1,1315731540,החזרי ביטוח ,45300,  -   ,  -   ,  -   
1,5,6,1,3,7,5,1,3,1,1315731651,דמי שימוש במבנה ,45300,  -   ,  -   ,  -   
1,2,9,1,3,7,5,1,3,1,1315731921,השתת בשכר הוראה ,45300,"  -9,691,307 ","  -10,553,831 ","  -9,700,000 "
2,2,9,1,3,7,5,1,3,1,1315731922,העברה מיועדת ,45300,"  -2,500 ",  -100 ,  -100 
3,2,9,1,3,7,5,1,3,1,1315731923,השתת במורים עולים ,45300,"  -42,666 ","  -32,408 ","  -40,000 "
4,2,9,1,3,7,5,1,3,1,1315731924,"השתת בפרוייקטים/מלב""ם ",45300,  -   ,  -   ,  -   
5,2,9,1,3,7,5,1,3,1,1315731925,מענקי השתלמות ,45300,  -   ,  -   ,  -   
6,2,9,1,3,7,5,1,3,1,1315731926,חוגים+ש.עזר לעולים ,45300,"  -214,163 ","  -189,997 ","  -206,000 "
8,2,9,1,3,7,5,1,3,1,1315731928,הוראת שפות זרות ,45300,  -   ,  -   ,  -   
9,2,9,1,3,7,5,1,3,1,1315731929,רכב מנהלים וסגנים ,45300,"  -16,258 ","  -16,257 ","  -16,283 "
1,2,9,2,3,7,5,1,3,1,1315732921,"בחינות בגרות אחה""צ ",45300,"  -1,212 ",  -   ,"  -1,211 "
3,2,9,2,3,7,5,1,3,1,1315732923,"בי""ס ניסויי-מקיף ג' ",45300,  -   ,  -100 ,  -100 
6,2,9,2,3,7,5,1,3,1,1315732926,תשלומי (הורים) חומרים ,45300,"  -27,457 ","  -54,000 ","  -53,000 "
7,2,9,2,3,7,5,1,3,1,1315732927,אגרת שכפול פר תלמיד ,45300,"  -13,020 ","  -12,000 ","  -17,074 "
8,2,9,2,3,7,5,1,3,1,1315732928,דמי שכפול על יסודי ,45300,"  -21,900 ","  -14,000 ","  -13,899 "
9,2,9,2,3,7,5,1,3,1,1315732929,גמול טיולים-בית חוץ ,45300,"  -111,310 ","  -113,622 ","  -106,054 "
1,2,9,3,3,7,5,1,3,1,1315733921,"גמול ריכוז בתי""ס קטנים ",45300,  -   ,  -   ,  -   
3,2,9,3,3,7,5,1,3,1,1315733923,דמי שתיה למורים ,45300,"  -5,642 ","  -6,888 ","  -5,412 "
4,2,9,3,3,7,5,1,3,1,1315733924,מסלול 7 משופר ,45300,  -   ,  -   ,  -   
5,2,9,3,3,7,5,1,3,1,1315733925,"קרן השתלמות לשכ""ל ",45300,"  -469,135 ","  -488,769 ","  -450,000 "
7,2,9,3,3,7,5,1,3,1,1315733927,בטיחות בדרכים-ח.תעבורתי ,45300,"  -31,689 ","  -25,000 ","  -38,882 "
9,2,9,3,3,7,5,1,3,1,1315733929,"מוביל בי""ס מניעת סמים ",45300,  -   ,  -   ,  -100 
1,2,9,4,3,7,5,1,3,1,1315734921,סל תלמיד לעולה ,45300,"  -11,957 ","  -5,000 ","  -12,000 "
3,2,9,4,3,7,5,1,3,1,1315734923,הוראת הדמוקרטיה ,45300,  -   ,  -   ,  -   
4,2,9,4,3,7,5,1,3,1,1315734924,דמי בחינות ,45300,  -   ,  -   ,  -   
5,2,9,4,3,7,5,1,3,1,1315734925,הוראת המקצוע/מטה קרמינצר ,45300,  -   ,  -   ,  -   
7,2,9,4,3,7,5,1,3,1,1315734927,סל תלמיד לעולי אתיופיה ,45300,"  -3,600 ",  -   ,"  -3,600 "
8,2,9,4,3,7,5,1,3,1,1315734928,מועדון בית ספרי-מקיף ג ,45300,  -   ,  -   ,  -   
3,2,9,5,3,7,5,1,3,1,1315735923,"תפ""ן-תוכנית פדגוגית נוספת",45300,  -   ,  -   ,  -   
4,2,9,5,3,7,5,1,3,1,1315735924,תלמידים עם צרכים מיוחדים ,45300,  -   ,  -   ,"  -4,000 "
6,2,9,5,3,7,5,1,3,1,1315735926,"פרוייקט אומץ מנ""ע ונחשון ",45300,  -   ,  -   ,  -   
7,2,9,5,3,7,5,1,3,1,1315735927,שעות פרופסיונליות ,45300,  -   ,  -   ,  -   
1,2,9,7,3,7,5,1,3,1,1315737921,טיפוח בגרות אתיופים ,45300,  -   ,  -   ,  -   
0,3,4,1,5,7,5,1,3,1,1315751430,"השתת.רשת אמי""ת ",45200,"  -1,835,812 ","  -1,972,879 ","  -1,540,000 "
2,2,9,1,5,7,5,1,3,1,1315751922,העברה מיועדת ,45200,"  -1,000 ",  -   ,  -   
3,2,9,1,5,7,5,1,3,1,1315751923,פרוייקט אומץ ,45200,  -   ,  -   ,  -   
1,2,9,0,6,7,5,1,3,1,1315760921,השתתפות בשכר מנהלה ,45600,  -   ,  -   ,  -   
5,2,2,1,6,7,5,1,3,1,1315761225,אגרת תלמידי חוץ ,45600,  -   ,  -   ,  -   
0,1,4,1,6,7,5,1,3,1,1315761410,"שכר לימוד י""ג י""ד ",45600,  -   ,  -   ,  -   
9,9,4,1,6,7,5,1,3,1,1315761499,דמי בחינות ,45600,  -   ,  -   ,  -   
0,4,5,1,6,7,5,1,3,1,1315761540,החזרי ביטוח ,45600,  -   ,  -   ,  -   
1,5,6,1,6,7,5,1,3,1,1315761651,דמי שימוש במבנה ,45600,  -   ,  -   ,  -   
1,2,9,1,6,7,5,1,3,1,1315761921,השתתפות בשכר הוראה ,45600,"  -11,477,939 ","  -11,634,230 ","  -11,755,000 "
2,2,9,1,6,7,5,1,3,1,1315761922,העברה מיועדת ,45600,"  -4,500 ",  -100 ,  -100 
3,2,9,1,6,7,5,1,3,1,1315761923,השתת במורים עולים ,45600,"  -12,008 ","  -12,535 ","  -12,000 "
5,2,9,1,6,7,5,1,3,1,1315761925,מענקי השתלמות ,45600,  -   ,  -   ,  -   
6,2,9,1,6,7,5,1,3,1,1315761926,חוגים ושעורי עזר ,45600,"  -8,617 ","  -14,000 ","  -10,293 "
8,2,9,1,6,7,5,1,3,1,1315761928,הוראה שפות זרות ,45600,"  -68,398 ","  -75,216 ","  -60,000 "
9,2,9,1,6,7,5,1,3,1,1315761929,רכב מנהלים וסגנים ,45600,"  -18,658 ","  -18,258 ","  -19,489 "
0,2,9,2,6,7,5,1,3,1,1315762920,סייעות כיתתיות ,45600,"  -294,224 ","  -262,755 ","  -325,000 "
1,2,9,2,6,7,5,1,3,1,1315762921,"בחינות בגרות אחה""צ ",45600,"  -1,212 ",  -   ,"  -1,211 "
